Scene,Camera X,Camera Y,Camera Z
mustardbottle_x-,0.4395634,0.9309713,-0.8277119
mustardbottle_x-,0.4407298,0.9312287,-0.8275954
mustardbottle_x-,0.4595877,0.929708,-0.8324878
mustardbottle_x-,0.4602056,0.9289787,-0.8331753
mustardbottle_x-,0.4605401,0.9285832,-0.8335201
mustardbottle_x-,0.4607715,0.9283015,-0.8339477
mustardbottle_x-,0.460849,0.9278947,-0.834252
mustardbottle_x-,0.4609612,0.9269847,-0.8347563
mustardbottle_x-,0.4608338,0.926595,-0.8349476
mustardbottle_x-,0.4605933,0.9264974,-0.8347765
mustardbottle_x-,0.4602449,0.9260811,-0.8348133
mustardbottle_x-,0.4598469,0.9255874,-0.8353399
mustardbottle_x-,0.4596825,0.9254882,-0.8354743
mustardbottle_x-,0.4594703,0.9251017,-0.8356231
mustardbottle_x-,0.459429,0.9247164,-0.8358163
mustardbottle_x-,0.4592811,0.9243777,-0.8359755
mustardbottle_x-,0.4590434,0.9240649,-0.83599
mustardbottle_x-,0.4588946,0.9238405,-0.8360549
mustardbottle_x-,0.458622,0.9236516,-0.8357825
mustardbottle_x-,0.4584101,0.9233741,-0.8355996
mustardbottle_x-,0.4582481,0.9231321,-0.8357411
mustardbottle_x-,0.4581962,0.9228722,-0.8357179
mustardbottle_x-,0.458166,0.9225335,-0.8356812
mustardbottle_x-,0.4580314,0.9221411,-0.8355172
mustardbottle_x-,0.4578818,0.9218171,-0.8353573
mustardbottle_x-,0.4577705,0.9214922,-0.8350137
mustardbottle_x-,0.4577631,0.9211854,-0.8347493
mustardbottle_x-,0.4577643,0.9209263,-0.8344334
mustardbottle_x-,0.4577798,0.9205488,-0.8342786
mustardbottle_x-,0.4576485,0.9203286,-0.8338302
mustardbottle_x-,0.4579096,0.9194174,-0.8334112
mustardbottle_x-,0.4581831,0.9189691,-0.8333629
mustardbottle_x-,0.4584592,0.9185852,-0.8331875
mustardbottle_x-,0.4585714,0.9181893,-0.8328754
mustardbottle_x-,0.4588594,0.9179966,-0.8325657
mustardbottle_x-,0.4589935,0.9179277,-0.8323076
mustardbottle_x-,0.4589733,0.9180066,-0.8320709
mustardbottle_x-,0.4597605,0.9177477,-0.8317612
mustardbottle_x-,0.4602725,0.9176653,-0.8317366
mustardbottle_x-,0.4606368,0.9176438,-0.831659
mustardbottle_x-,0.460881,0.9176443,-0.8316081
mustardbottle_x-,0.4611836,0.9176474,-0.8315388
mustardbottle_x-,0.4615435,0.9177119,-0.8315215
mustardbottle_x-,0.4617439,0.917668,-0.8316827
mustardbottle_x-,0.4627621,0.9176907,-0.8318102
mustardbottle_x-,0.4632755,0.9176326,-0.831844
mustardbottle_x-,0.4638106,0.9176481,-0.8320025
mustardbottle_x-,0.4639971,0.9176568,-0.8322846
mustardbottle_x-,0.4650325,0.9176716,-0.8326434
mustardbottle_x-,0.4664423,0.9176289,-0.8329167
mustardbottle_x-,0.4673323,0.9176357,-0.832947
mustardbottle_x-,0.467871,0.9177063,-0.83311
mustardbottle_x-,0.468403,0.917726,-0.8331801
mustardbottle_x-,0.4688833,0.9178085,-0.8332751
mustardbottle_x-,0.4694455,0.9177913,-0.833364
mustardbottle_x-,0.4700739,0.9178011,-0.8334764
mustardbottle_x-,0.4706944,0.9176711,-0.8334119
mustardbottle_x-,0.4713429,0.917702,-0.8333616
mustardbottle_x-,0.472069,0.9177802,-0.833435
mustardbottle_x-,0.4727813,0.9177192,-0.8332934
mustardbottle_x-,0.4733226,0.9178037,-0.8334438
mustardbottle_x-,0.4755269,0.9178476,-0.8332143
mustardbottle_x-,0.4770751,0.9178485,-0.8327867
mustardbottle_x-,0.4780959,0.9178789,-0.8327011
mustardbottle_x-,0.4792719,0.9177516,-0.8326787
mustardbottle_x-,0.480481,0.9176593,-0.8324148
mustardbottle_x-,0.4815811,0.9175899,-0.8324505
mustardbottle_x-,0.4828609,0.9175025,-0.8323817
mustardbottle_x-,0.4842294,0.9174473,-0.8319989
mustardbottle_x-,0.485525,0.917408,-0.8317706
mustardbottle_x-,0.4870031,0.9173244,-0.8317815
mustardbottle_x-,0.4885197,0.9172652,-0.8315464
mustardbottle_x-,0.4898323,0.917158,-0.8315868
mustardbottle_x-,0.4915145,0.9170443,-0.8313568
mustardbottle_x-,0.4932209,0.9168339,-0.8314166
mustardbottle_x-,0.4952461,0.9166737,-0.8314269
mustardbottle_x-,0.4982098,0.9163074,-0.8310094
mustardbottle_x-,0.4989208,0.9162081,-0.8310138
mustardbottle_x-,0.502753,0.9156028,-0.8302831
mustardbottle_x-,0.5035352,0.9155853,-0.8299825
mustardbottle_x-,0.5075101,0.9149373,-0.8291869
mustardbottle_x-,0.5089484,0.9146837,-0.8290185
mustardbottle_x-,0.5108953,0.9143614,-0.8291231
mustardbottle_x-,0.5128022,0.9139358,-0.8290283
mustardbottle_x-,0.5146505,0.9134415,-0.8291624
mustardbottle_x-,0.5159059,0.9131075,-0.8298027
mustardbottle_x-,0.5205141,0.9114745,-0.8302968
mustardbottle_x-,0.5234403,0.9101601,-0.8305933
mustardbottle_x-,0.524997,0.9092863,-0.8311599
mustardbottle_x-,0.5266103,0.9083264,-0.8319064
mustardbottle_x-,0.5277892,0.9076813,-0.8325998
mustardbottle_x-,0.5290738,0.9070252,-0.8331035
mustardbottle_x-,0.5304288,0.9065223,-0.8340711
mustardbottle_x-,0.5314528,0.9061182,-0.8350095
mustardbottle_x-,0.5325328,0.9057026,-0.8359057
mustardbottle_x-,0.5335019,0.90522,-0.8370388
mustardbottle_x-,0.5343446,0.904857,-0.8380512
mustardbottle_x-,0.5350553,0.9044362,-0.839394
mustardbottle_x-,0.5357982,0.9040599,-0.8405459
mustardbottle_x-,0.5354371,0.9038748,-0.8420647
mustardbottle_x-,0.5372818,0.9032571,-0.8452632
mustardbottle_x-,0.5384332,0.9029177,-0.8471068
mustardbottle_x-,0.5386808,0.9027442,-0.8486536
mustardbottle_x-,0.5387728,0.902559,-0.8499478
mustardbottle_x-,0.5387033,0.9022869,-0.8517078
