Scene,Camera X,Camera Y,Camera Z
spoon_x-,0.4479649,0.825641,-0.9204515
spoon_x-,0.4476411,0.8259393,-0.9207662
spoon_x-,0.4490921,0.8249856,-0.9313975
spoon_x-,0.4510341,0.8263634,-0.9336935
spoon_x-,0.4513261,0.826411,-0.9346473
spoon_x-,0.4515367,0.8264425,-0.9355921
spoon_x-,0.4517378,0.8263978,-0.9365023
spoon_x-,0.4517777,0.826393,-0.9370056
spoon_x-,0.4516592,0.8265015,-0.9374807
spoon_x-,0.4516005,0.8265753,-0.9380847
spoon_x-,0.4515027,0.8266215,-0.9388313
spoon_x-,0.4513386,0.8266806,-0.9393297
spoon_x-,0.4512438,0.8267072,-0.939904
spoon_x-,0.4510865,0.826676,-0.9403964
spoon_x-,0.4508469,0.8265923,-0.9407416
spoon_x-,0.4509045,0.8265067,-0.9410561
spoon_x-,0.4509409,0.8262663,-0.9414334
spoon_x-,0.4509188,0.8261589,-0.9415907
spoon_x-,0.4510678,0.8259213,-0.9417195
spoon_x-,0.451154,0.8257575,-0.9416738
spoon_x-,0.4512744,0.8257995,-0.9414756
spoon_x-,0.4515356,0.8259155,-0.9411617
spoon_x-,0.4516323,0.8259628,-0.9410629
spoon_x-,0.4519079,0.8260177,-0.9408302
spoon_x-,0.4522487,0.826086,-0.9403102
spoon_x-,0.4527586,0.8261234,-0.939831
spoon_x-,0.4536579,0.8261301,-0.9393301
spoon_x-,0.4553786,0.8260908,-0.9382077
spoon_x-,0.4576849,0.8259487,-0.9373914
spoon_x-,0.4617374,0.8257092,-0.935707
spoon_x-,0.4633275,0.8254554,-0.9358352
spoon_x-,0.4659891,0.8253525,-0.9349673
spoon_x-,0.4685972,0.8252789,-0.9343545
spoon_x-,0.4715082,0.8251987,-0.9338608
spoon_x-,0.4743266,0.8252314,-0.9338232
spoon_x-,0.476743,0.8255023,-0.9332052
spoon_x-,0.4802974,0.8259245,-0.9322593
spoon_x-,0.481744,0.8260412,-0.9322509
spoon_x-,0.4840487,0.8262986,-0.9321401
spoon_x-,0.4870211,0.8265671,-0.9327499
spoon_x-,0.4897832,0.8267835,-0.9331541
spoon_x-,0.4925826,0.8269196,-0.9336182
spoon_x-,0.4956774,0.8272002,-0.934406
spoon_x-,0.4986529,0.8274702,-0.935212
spoon_x-,0.5026773,0.8278416,-0.935862
spoon_x-,0.5048596,0.8280618,-0.9371152
spoon_x-,0.5076184,0.8284289,-0.9378763
spoon_x-,0.5101774,0.8286532,-0.9385599
spoon_x-,0.5130833,0.8287152,-0.9395471
spoon_x-,0.5155547,0.8290064,-0.940601
spoon_x-,0.5177364,0.8292855,-0.9413602
spoon_x-,0.5211885,0.8294749,-0.9417949
spoon_x-,0.5219771,0.8296812,-0.942213
spoon_x-,0.5240151,0.8298206,-0.9429016
spoon_x-,0.526054,0.8300115,-0.9434803
spoon_x-,0.5279126,0.830184,-0.9437881
spoon_x-,0.5295086,0.8303042,-0.9442394
spoon_x-,0.5312527,0.8303382,-0.9444473
spoon_x-,0.5330143,0.8303288,-0.9451663
spoon_x-,0.5356048,0.8300917,-0.9457621
spoon_x-,0.5362959,0.8299918,-0.946245
spoon_x-,0.5381744,0.8296605,-0.946777
spoon_x-,0.540068,0.8293367,-0.9474936
spoon_x-,0.5422225,0.8288683,-0.9486223
spoon_x-,0.5447572,0.8279952,-0.9499792
spoon_x-,0.5469176,0.8268213,-0.9512631
spoon_x-,0.550212,0.8239101,-0.9528448
spoon_x-,0.5506887,0.8224028,-0.9540855
spoon_x-,0.552433,0.820183,-0.9559928
spoon_x-,0.5545202,0.8177731,-0.9580219
spoon_x-,0.5566306,0.8154823,-0.9600902
spoon_x-,0.5589193,0.8136637,-0.9622289
spoon_x-,0.5611491,0.8119231,-0.9644873
spoon_x-,0.5633504,0.8102649,-0.9668439
spoon_x-,0.566318,0.8082983,-0.9700072
spoon_x-,0.5669475,0.8076538,-0.9713562
spoon_x-,0.5692387,0.8062917,-0.9749683
spoon_x-,0.571341,0.8053981,-0.9781947
spoon_x-,0.5732583,0.8046103,-0.9809625
spoon_x-,0.5751853,0.8041122,-0.9840331
spoon_x-,0.5770867,0.8043059,-0.9857726
spoon_x-,0.5793482,0.8046325,-0.9872007
spoon_x-,0.5810946,0.8045571,-0.9881697
spoon_x-,0.5825884,0.8045331,-0.9884018
spoon_x-,0.5841792,0.8044163,-0.9882452
spoon_x-,0.5858494,0.8043068,-0.9876679
spoon_x-,0.587836,0.8040731,-0.9865468
spoon_x-,0.5898919,0.8036752,-0.9856869
spoon_x-,0.5921467,0.8031116,-0.9845144
spoon_x-,0.5944632,0.8028765,-0.9831201
