Scene,Camera X,Camera Y,Camera Z
scissors_y+,0.5278329,1.05078,-1.081618
scissors_y+,0.5269959,1.051029,-1.082151
scissors_y+,0.4934995,1.069722,-1.118223
scissors_y+,0.490032,1.070818,-1.124891
scissors_y+,0.4894276,1.070938,-1.125297
scissors_y+,0.4892774,1.071012,-1.126686
scissors_y+,0.4890353,1.071133,-1.127747
scissors_y+,0.4890053,1.071221,-1.128783
scissors_y+,0.4888496,1.071308,-1.129811
scissors_y+,0.4887127,1.071387,-1.130791
scissors_y+,0.4884447,1.071511,-1.13173
scissors_y+,0.4883265,1.071491,-1.132099
scissors_y+,0.4881081,1.07156,-1.132478
scissors_y+,0.4880599,1.071518,-1.133208
scissors_y+,0.4880936,1.071593,-1.134571
scissors_y+,0.4880533,1.071678,-1.135605
scissors_y+,0.488138,1.071883,-1.136533
scissors_y+,0.4882166,1.071906,-1.137293
scissors_y+,0.4883895,1.071838,-1.138464
scissors_y+,0.4884953,1.071766,-1.139326
scissors_y+,0.4886725,1.071529,-1.140024
scissors_y+,0.4886352,1.071176,-1.140101
scissors_y+,0.4891473,1.070602,-1.141172
scissors_y+,0.4897587,1.069774,-1.142161
scissors_y+,0.4899902,1.06939,-1.142471
scissors_y+,0.4902838,1.068687,-1.143108
scissors_y+,0.4907064,1.068166,-1.143992
scissors_y+,0.4916693,1.06558,-1.145293
scissors_y+,0.4921804,1.063982,-1.145823
scissors_y+,0.4926245,1.063149,-1.146114
scissors_y+,0.4938676,1.060081,-1.146692
scissors_y+,0.4946119,1.058064,-1.147361
scissors_y+,0.4952189,1.056068,-1.148014
scissors_y+,0.4959358,1.054488,-1.148514
scissors_y+,0.4968296,1.052721,-1.149178
scissors_y+,0.4976829,1.050834,-1.149584
scissors_y+,0.4985257,1.049065,-1.149995
scissors_y+,0.4999039,1.047388,-1.15145
scissors_y+,0.501932,1.043446,-1.152161
scissors_y+,0.5044395,1.037033,-1.153182
scissors_y+,0.5055902,1.03396,-1.153753
scissors_y+,0.5075134,1.029693,-1.154291
scissors_y+,0.5091864,1.026447,-1.154483
scissors_y+,0.509869,1.025532,-1.154064
scissors_y+,0.5104237,1.024776,-1.153747
scissors_y+,0.5109923,1.02383,-1.153266
scissors_y+,0.5116308,1.023012,-1.153099
scissors_y+,0.5121168,1.022493,-1.152993
scissors_y+,0.5124246,1.022085,-1.15282
scissors_y+,0.5135683,1.021116,-1.152788
scissors_y+,0.5141007,1.020781,-1.15228
scissors_y+,0.5143287,1.020684,-1.151933
scissors_y+,0.5146242,1.020556,-1.151572
scissors_y+,0.5147908,1.02031,-1.15138
scissors_y+,0.5148671,1.02024,-1.150981
scissors_y+,0.5149052,1.020103,-1.150279
scissors_y+,0.5146248,1.019949,-1.149256
scissors_y+,0.5147263,1.019614,-1.148236
scissors_y+,0.5144072,1.019695,-1.146996
scissors_y+,0.5143297,1.019799,-1.145773
scissors_y+,0.5142255,1.020225,-1.144542
scissors_y+,0.5141653,1.020902,-1.143522
scissors_y+,0.5140396,1.021853,-1.142167
scissors_y+,0.5141352,1.023597,-1.140252
scissors_y+,0.5142875,1.02565,-1.138535
scissors_y+,0.5144852,1.027598,-1.137204
scissors_y+,0.5148794,1.029833,-1.135923
scissors_y+,0.51524,1.032267,-1.135084
scissors_y+,0.5151943,1.033722,-1.135857
scissors_y+,0.51529,1.039395,-1.133827
scissors_y+,0.5152204,1.041604,-1.134013
scissors_y+,0.5151215,1.042284,-1.135337
scissors_y+,0.5147519,1.046329,-1.135927
scissors_y+,0.5143002,1.047595,-1.136808
scissors_y+,0.5139656,1.047769,-1.137252
scissors_y+,0.5134434,1.04902,-1.13767
scissors_y+,0.5131826,1.04947,-1.138195
scissors_y+,0.5128177,1.049799,-1.13836
scissors_y+,0.5124989,1.049963,-1.138334
scissors_y+,0.5120879,1.049976,-1.138222
scissors_y+,0.5113381,1.050326,-1.137955
scissors_y+,0.5109308,1.050687,-1.138004
scissors_y+,0.5103793,1.050926,-1.138162
scissors_y+,0.5099949,1.050953,-1.138078
scissors_y+,0.5097235,1.051122,-1.137976
scissors_y+,0.5095087,1.051256,-1.137726
scissors_y+,0.5091337,1.051378,-1.137264
scissors_y+,0.5085902,1.051432,-1.136873
scissors_y+,0.5082287,1.051561,-1.136548
scissors_y+,0.5078852,1.051549,-1.136293
scissors_y+,0.5078514,1.051564,-1.136269
scissors_y+,0.5077553,1.051501,-1.136239
scissors_y+,0.5077249,1.051548,-1.136204
scissors_y+,0.5078111,1.051752,-1.136225
scissors_y+,0.5078115,1.051902,-1.136307
scissors_y+,0.5078263,1.052152,-1.136301
scissors_y+,0.5078979,1.05235,-1.136343
scissors_y+,0.5079284,1.052789,-1.136469
scissors_y+,0.5081973,1.053077,-1.136727
scissors_y+,0.5085589,1.053655,-1.137338
scissors_y+,0.5088611,1.054249,-1.137883
scissors_y+,0.5090128,1.054441,-1.138077
scissors_y+,0.5092547,1.05419,-1.137836
scissors_y+,0.5100549,1.053762,-1.138135
scissors_y+,0.510716,1.053121,-1.138677
scissors_y+,0.511331,1.052594,-1.139017
scissors_y+,0.5120584,1.052073,-1.13938
scissors_y+,0.5128046,1.051558,-1.139723
scissors_y+,0.5136528,1.050755,-1.139873
scissors_y+,0.515227,1.048491,-1.140269
scissors_y+,0.5170707,1.045229,-1.141223
scissors_y+,0.5192469,1.040492,-1.142399
scissors_y+,0.5215408,1.035306,-1.143729
scissors_y+,0.524752,1.02934,-1.144424
scissors_y+,0.5275491,1.02597,-1.144771
scissors_y+,0.5302851,1.021408,-1.145499
scissors_y+,0.532906,1.017542,-1.145876
scissors_y+,0.5359629,1.011866,-1.14577
scissors_y+,0.5382841,1.007163,-1.146832
scissors_y+,0.5395142,1.005,-1.146999
scissors_y+,0.540661,1.002622,-1.14641
scissors_y+,0.5413072,1.000865,-1.1463
scissors_y+,0.5417609,0.9995466,-1.146249
