Scene,Camera X,Camera Y,Camera Z
pottedmeatcan_z+,0.3615937,0.9478765,-0.8239364
pottedmeatcan_z+,0.3614599,0.9471383,-0.8232173
pottedmeatcan_z+,0.3686847,0.9414619,-0.8122722
pottedmeatcan_z+,0.3708104,0.9426469,-0.8117219
pottedmeatcan_z+,0.3720576,0.9433823,-0.8117474
pottedmeatcan_z+,0.3730116,0.9439893,-0.8118979
pottedmeatcan_z+,0.3743571,0.9449958,-0.8117766
pottedmeatcan_z+,0.3755921,0.9465093,-0.8115554
pottedmeatcan_z+,0.3769474,0.9485198,-0.8114713
pottedmeatcan_z+,0.3782214,0.9505332,-0.811601
pottedmeatcan_z+,0.3795765,0.9527912,-0.8120624
pottedmeatcan_z+,0.3811273,0.9553736,-0.8124273
pottedmeatcan_z+,0.3827131,0.9578532,-0.8130746
pottedmeatcan_z+,0.38439,0.9601442,-0.8138366
pottedmeatcan_z+,0.3863317,0.962525,-0.8147497
pottedmeatcan_z+,0.3882831,0.9644028,-0.8155727
pottedmeatcan_z+,0.3908151,0.9661799,-0.8166444
pottedmeatcan_z+,0.3939132,0.9678137,-0.8177093
pottedmeatcan_z+,0.3971006,0.9690945,-0.8188415
pottedmeatcan_z+,0.4005938,0.9702513,-0.8198939
pottedmeatcan_z+,0.4047362,0.9714109,-0.82116
pottedmeatcan_z+,0.4089319,0.9724449,-0.8225164
pottedmeatcan_z+,0.413414,0.9733688,-0.8241846
pottedmeatcan_z+,0.4199148,0.9746358,-0.8266428
pottedmeatcan_z+,0.426577,0.9756539,-0.8282508
pottedmeatcan_z+,0.4320274,0.9764355,-0.8303625
pottedmeatcan_z+,0.437647,0.9772733,-0.8326184
pottedmeatcan_z+,0.4438356,0.9780452,-0.8353399
pottedmeatcan_z+,0.4495544,0.9785332,-0.8381209
pottedmeatcan_z+,0.4549383,0.978833,-0.8408819
pottedmeatcan_z+,0.4608876,0.9789829,-0.8440042
pottedmeatcan_z+,0.4688408,0.9789068,-0.8488668
pottedmeatcan_z+,0.4746968,0.978663,-0.852128
pottedmeatcan_z+,0.4800321,0.978241,-0.8554458
pottedmeatcan_z+,0.485382,0.9777441,-0.8588406
pottedmeatcan_z+,0.4899593,0.9772906,-0.8618118
pottedmeatcan_z+,0.4943351,0.9767471,-0.8650612
pottedmeatcan_z+,0.5001696,0.9759083,-0.8690098
pottedmeatcan_z+,0.501266,0.9755417,-0.8713098
pottedmeatcan_z+,0.5039718,0.9749998,-0.8737757
pottedmeatcan_z+,0.5061824,0.9745128,-0.8752558
pottedmeatcan_z+,0.5082585,0.9740732,-0.8765237
pottedmeatcan_z+,0.5102552,0.973471,-0.8779919
pottedmeatcan_z+,0.5122424,0.9727929,-0.879091
pottedmeatcan_z+,0.5137492,0.9721227,-0.8797846
pottedmeatcan_z+,0.5155053,0.9712716,-0.8805616
pottedmeatcan_z+,0.5165707,0.9709707,-0.8807014
pottedmeatcan_z+,0.5176735,0.9706405,-0.8809087
pottedmeatcan_z+,0.5189275,0.970341,-0.8816578
pottedmeatcan_z+,0.5204836,0.9701877,-0.882879
pottedmeatcan_z+,0.5217814,0.9701,-0.8839821
pottedmeatcan_z+,0.523081,0.9701513,-0.8850425
pottedmeatcan_z+,0.52448,0.9702269,-0.8865676
pottedmeatcan_z+,0.5246464,0.970366,-0.8872051
pottedmeatcan_z+,0.5252444,0.9705728,-0.8884465
pottedmeatcan_z+,0.5260347,0.9708258,-0.8898597
pottedmeatcan_z+,0.5271589,0.9712193,-0.8918115
pottedmeatcan_z+,0.5282055,0.9717358,-0.8936824
pottedmeatcan_z+,0.5291513,0.9721854,-0.8955759
pottedmeatcan_z+,0.5303226,0.9725494,-0.8978157
pottedmeatcan_z+,0.5327057,0.9728646,-0.901016
pottedmeatcan_z+,0.5331182,0.9727483,-0.9025202
pottedmeatcan_z+,0.5346804,0.9723465,-0.904968
pottedmeatcan_z+,0.5362341,0.9718834,-0.9070045
pottedmeatcan_z+,0.5379106,0.9712991,-0.9088315
pottedmeatcan_z+,0.5401312,0.9707613,-0.910603
pottedmeatcan_z+,0.5427014,0.9702433,-0.9121607
pottedmeatcan_z+,0.5467519,0.9697315,-0.9142567
pottedmeatcan_z+,0.5493029,0.9695717,-0.915242
pottedmeatcan_z+,0.5530984,0.9696688,-0.9165664
pottedmeatcan_z+,0.5574886,0.9700393,-0.9178309
pottedmeatcan_z+,0.5627311,0.9707512,-0.9194421
pottedmeatcan_z+,0.5680866,0.9715856,-0.9211455
pottedmeatcan_z+,0.5737925,0.9723217,-0.9229022
pottedmeatcan_z+,0.5802583,0.9728462,-0.9250423
pottedmeatcan_z+,0.5884871,0.9729741,-0.9281291
pottedmeatcan_z+,0.5925488,0.9727831,-0.9296228
pottedmeatcan_z+,0.5994312,0.972717,-0.932192
pottedmeatcan_z+,0.6058871,0.9726695,-0.9348208
pottedmeatcan_z+,0.6121762,0.9727643,-0.9371977
