Scene,Camera X,Camera Y,Camera Z
spoon_y+,0.6654869,0.941723,-0.7946398
spoon_y+,0.6646274,0.9416252,-0.793699
spoon_y+,0.6377376,0.938158,-0.7822785
spoon_y+,0.635722,0.9383604,-0.7813648
spoon_y+,0.6351975,0.9382547,-0.7811331
spoon_y+,0.6349162,0.9382187,-0.7808248
spoon_y+,0.6347441,0.9381292,-0.7804593
spoon_y+,0.6347687,0.9379974,-0.780197
spoon_y+,0.6349639,0.9378752,-0.7801191
spoon_y+,0.6353234,0.9378698,-0.7800553
spoon_y+,0.6357599,0.9378385,-0.779937
spoon_y+,0.6360852,0.9377478,-0.7799891
spoon_y+,0.6366959,0.9376922,-0.7801784
spoon_y+,0.6373015,0.9377025,-0.7805175
spoon_y+,0.6377471,0.9377523,-0.7806497
spoon_y+,0.6383135,0.9377875,-0.7808305
spoon_y+,0.6389545,0.9379072,-0.7810143
spoon_y+,0.6398434,0.9380314,-0.7816473
spoon_y+,0.6406121,0.938027,-0.7821932
spoon_y+,0.6410293,0.9380482,-0.7824669
spoon_y+,0.6416656,0.9380271,-0.7827407
spoon_y+,0.6421468,0.9380484,-0.7830976
spoon_y+,0.6426607,0.9380205,-0.7833932
spoon_y+,0.6431257,0.9380168,-0.7837577
spoon_y+,0.6436792,0.9378653,-0.7842067
spoon_y+,0.6441479,0.9377931,-0.7845991
spoon_y+,0.6444029,0.9377857,-0.7847587
spoon_y+,0.6445495,0.9377801,-0.7850035
spoon_y+,0.6445398,0.9377453,-0.7850741
spoon_y+,0.644532,0.9376385,-0.785384
spoon_y+,0.6446095,0.9373844,-0.7857091
spoon_y+,0.6447318,0.937259,-0.7861289
spoon_y+,0.6449254,0.9372755,-0.7868015
spoon_y+,0.6451862,0.9373576,-0.7878336
spoon_y+,0.6457636,0.9373571,-0.7894547
spoon_y+,0.6466761,0.9375782,-0.7916529
spoon_y+,0.647497,0.9378181,-0.7933614
spoon_y+,0.6484173,0.9380618,-0.7950644
spoon_y+,0.6496757,0.9383433,-0.7973455
spoon_y+,0.6509898,0.9384406,-0.7998691
spoon_y+,0.6526749,0.9384271,-0.8030118
spoon_y+,0.6544435,0.9383122,-0.8061693
spoon_y+,0.6573036,0.9382212,-0.8110805
spoon_y+,0.660068,0.9380921,-0.8151986
spoon_y+,0.6625388,0.9379411,-0.8189112
spoon_y+,0.6657519,0.9375254,-0.8235074
spoon_y+,0.6688316,0.9368265,-0.8279923
spoon_y+,0.6723742,0.9357069,-0.8328685
spoon_y+,0.6771169,0.93384,-0.8391882
spoon_y+,0.6816108,0.9321712,-0.8446164
spoon_y+,0.6878192,0.9284989,-0.8520738
spoon_y+,0.6944472,0.9249837,-0.8583344
spoon_y+,0.7020835,0.9206225,-0.8643903
spoon_y+,0.7093157,0.9163759,-0.868629
spoon_y+,0.7168202,0.9126258,-0.8719936
spoon_y+,0.7257542,0.9086494,-0.8752271
spoon_y+,0.729942,0.9065651,-0.8779725
spoon_y+,0.7348174,0.9044765,-0.8807403
spoon_y+,0.736527,0.9041302,-0.8828114
spoon_y+,0.7383404,0.9037509,-0.8853344
spoon_y+,0.7387733,0.9039595,-0.8880404
spoon_y+,0.7386278,0.9037943,-0.8899089
spoon_y+,0.7378579,0.903154,-0.8909408
spoon_y+,0.7367023,0.902056,-0.8920436
spoon_y+,0.7353272,0.9005982,-0.892777
spoon_y+,0.7339535,0.8985723,-0.8936553
spoon_y+,0.7317964,0.8960478,-0.8946227
spoon_y+,0.7292019,0.8937523,-0.8953145
spoon_y+,0.7246634,0.8898537,-0.8958911
spoon_y+,0.7219856,0.8885186,-0.8950986
spoon_y+,0.7185261,0.8861294,-0.8945618
spoon_y+,0.7148893,0.8837069,-0.8940523
spoon_y+,0.7107169,0.8811699,-0.8932649
spoon_y+,0.7062238,0.8791979,-0.8918681
spoon_y+,0.7037904,0.8787235,-0.8909098
spoon_y+,0.7019871,0.8786421,-0.8900803
spoon_y+,0.7002582,0.8784715,-0.889388
spoon_y+,0.6986096,0.878314,-0.8884082
spoon_y+,0.6972879,0.8785378,-0.8874848
spoon_y+,0.6963497,0.8790184,-0.8865035
spoon_y+,0.696351,0.8787674,-0.8862355
spoon_y+,0.6965775,0.8785174,-0.8866045
spoon_y+,0.6969913,0.8782139,-0.8870136
spoon_y+,0.6977145,0.8778566,-0.8878791
spoon_y+,0.6995254,0.8775811,-0.8892879
