Scene,Camera X,Camera Y,Camera Z
scissors_z-,0.4747736,0.8992828,-0.910692
scissors_z-,0.4748623,0.8992752,-0.9107245
scissors_z-,0.4838555,0.8975103,-0.9040871
scissors_z-,0.4875508,0.8989013,-0.9038574
scissors_z-,0.4886856,0.8985611,-0.9056582
scissors_z-,0.4885844,0.8991122,-0.9062346
scissors_z-,0.488476,0.8999344,-0.9068484
scissors_z-,0.4881988,0.9012895,-0.9078766
scissors_z-,0.4882971,0.9016584,-0.9080482
scissors_z-,0.4881064,0.9030935,-0.9085605
scissors_z-,0.4879549,0.9045448,-0.9091865
scissors_z-,0.4879243,0.9057767,-0.9098388
scissors_z-,0.4879271,0.906589,-0.9104337
scissors_z-,0.488009,0.9070495,-0.9108405
scissors_z-,0.4881632,0.9080756,-0.9107674
scissors_z-,0.4884181,0.9096149,-0.9103041
scissors_z-,0.4892496,0.9103119,-0.9097331
scissors_z-,0.4900855,0.9111192,-0.9092648
scissors_z-,0.4908438,0.9113112,-0.9088086
scissors_z-,0.4918053,0.9114816,-0.9082459
scissors_z-,0.4926888,0.9116467,-0.9078261
scissors_z-,0.4938033,0.9119436,-0.9072112
scissors_z-,0.4949591,0.9122691,-0.9069718
scissors_z-,0.4982416,0.9129471,-0.9041873
scissors_z-,0.5000798,0.9132532,-0.9034467
scissors_z-,0.5015336,0.9133806,-0.902747
scissors_z-,0.5034575,0.9135869,-0.9022714
scissors_z-,0.5048229,0.913568,-0.9032795
scissors_z-,0.5094771,0.9136187,-0.9004992
scissors_z-,0.5118099,0.9137912,-0.9007934
scissors_z-,0.5153093,0.9138312,-0.8991856
scissors_z-,0.5174487,0.9138358,-0.8985173
scissors_z-,0.5191863,0.9138124,-0.8982171
scissors_z-,0.5212994,0.9137914,-0.8979924
scissors_z-,0.5233118,0.9136665,-0.8979536
scissors_z-,0.5250717,0.9137199,-0.8977774
scissors_z-,0.5270677,0.9140116,-0.8976845
scissors_z-,0.5291389,0.9140627,-0.8975969
scissors_z-,0.530851,0.9140571,-0.8976728
scissors_z-,0.5317822,0.9139429,-0.8989397
scissors_z-,0.535221,0.91375,-0.8987926
scissors_z-,0.539851,0.913439,-0.8980389
scissors_z-,0.5429906,0.9132941,-0.8973889
scissors_z-,0.5448645,0.9132831,-0.8974147
scissors_z-,0.5462877,0.913274,-0.8978174
scissors_z-,0.5479513,0.9131767,-0.8979967
scissors_z-,0.5494969,0.913039,-0.8983479
scissors_z-,0.5507464,0.9129164,-0.8984205
scissors_z-,0.5520455,0.9128759,-0.8985282
scissors_z-,0.5533407,0.912832,-0.8986142
scissors_z-,0.5547,0.9127274,-0.8987907
scissors_z-,0.5561209,0.912581,-0.8991729
scissors_z-,0.5575433,0.9123274,-0.8992347
scissors_z-,0.5586057,0.912142,-0.8996468
scissors_z-,0.5603518,0.9114956,-0.9002306
scissors_z-,0.5616143,0.9107625,-0.9008693
scissors_z-,0.564715,0.909184,-0.9008618
scissors_z-,0.5657324,0.9085253,-0.9009097
scissors_z-,0.5667588,0.9077704,-0.9007839
scissors_z-,0.5677325,0.9068761,-0.9007766
scissors_z-,0.5686438,0.9059647,-0.9004596
scissors_z-,0.5695294,0.9048083,-0.9003794
scissors_z-,0.5703601,0.9036586,-0.9002569
