Scene,Camera X,Camera Y,Camera Z
pottedmeatcan_y+,0.5951176,0.8401251,-1.096543
pottedmeatcan_y+,0.595335,0.8400787,-1.096309
pottedmeatcan_y+,0.5941569,0.8472109,-1.105814
pottedmeatcan_y+,0.5958619,0.8515151,-1.108118
pottedmeatcan_y+,0.5983197,0.8575666,-1.112045
pottedmeatcan_y+,0.5986345,0.8574711,-1.112626
pottedmeatcan_y+,0.5985138,0.8581542,-1.112421
pottedmeatcan_y+,0.5985079,0.8581225,-1.112385
pottedmeatcan_y+,0.5978423,0.8580633,-1.111583
pottedmeatcan_y+,0.5972359,0.8575764,-1.110996
pottedmeatcan_y+,0.596691,0.8578557,-1.110423
pottedmeatcan_y+,0.5966293,0.8576643,-1.110832
pottedmeatcan_y+,0.597057,0.8574244,-1.111787
pottedmeatcan_y+,0.5975986,0.8572233,-1.112768
pottedmeatcan_y+,0.5980815,0.8568944,-1.11335
pottedmeatcan_y+,0.5987094,0.8567824,-1.113899
pottedmeatcan_y+,0.5995551,0.8565314,-1.114451
pottedmeatcan_y+,0.6000977,0.8563148,-1.114306
pottedmeatcan_y+,0.6003714,0.8561625,-1.113884
pottedmeatcan_y+,0.6004447,0.8560051,-1.112408
pottedmeatcan_y+,0.6015143,0.855868,-1.112104
pottedmeatcan_y+,0.6022005,0.8559617,-1.110463
pottedmeatcan_y+,0.6032236,0.8560548,-1.109235
pottedmeatcan_y+,0.6052274,0.8559762,-1.109234
pottedmeatcan_y+,0.6072626,0.8558217,-1.109419
pottedmeatcan_y+,0.6104745,0.855741,-1.109768
pottedmeatcan_y+,0.613057,0.8553833,-1.109596
pottedmeatcan_y+,0.6153839,0.8551329,-1.109374
pottedmeatcan_y+,0.6178426,0.8548301,-1.108969
pottedmeatcan_y+,0.6196882,0.8546082,-1.108374
pottedmeatcan_y+,0.6211554,0.854441,-1.105998
pottedmeatcan_y+,0.6221907,0.8543395,-1.103558
pottedmeatcan_y+,0.6229979,0.8543981,-1.101545
pottedmeatcan_y+,0.6238357,0.854341,-1.099645
pottedmeatcan_y+,0.6245995,0.8542842,-1.097236
pottedmeatcan_y+,0.6258644,0.8542975,-1.095278
pottedmeatcan_y+,0.6272404,0.854214,-1.094166
pottedmeatcan_y+,0.6294255,0.8540958,-1.094294
pottedmeatcan_y+,0.6321552,0.8539438,-1.095247
pottedmeatcan_y+,0.6342424,0.8539592,-1.094223
pottedmeatcan_y+,0.6365401,0.8539325,-1.094717
pottedmeatcan_y+,0.6381073,0.8540714,-1.094306
pottedmeatcan_y+,0.6394795,0.8540183,-1.093863
pottedmeatcan_y+,0.6406743,0.8539323,-1.093982
pottedmeatcan_y+,0.6412303,0.853507,-1.092883
pottedmeatcan_y+,0.641926,0.8529613,-1.092658
pottedmeatcan_y+,0.6422152,0.8524119,-1.092335
pottedmeatcan_y+,0.6418649,0.8519547,-1.091505
pottedmeatcan_y+,0.6408592,0.8517362,-1.089949
pottedmeatcan_y+,0.639954,0.8515742,-1.089326
pottedmeatcan_y+,0.6386245,0.8513963,-1.088912
pottedmeatcan_y+,0.6369599,0.8515147,-1.088471
pottedmeatcan_y+,0.6350863,0.8517123,-1.088258
pottedmeatcan_y+,0.6326285,0.8520169,-1.087766
pottedmeatcan_y+,0.6304207,0.8522929,-1.08768
pottedmeatcan_y+,0.628554,0.8527102,-1.08821
pottedmeatcan_y+,0.6269304,0.8531602,-1.089315
pottedmeatcan_y+,0.6255081,0.8536236,-1.090502
pottedmeatcan_y+,0.6233,0.853866,-1.091484
pottedmeatcan_y+,0.6215407,0.8538841,-1.092279
pottedmeatcan_y+,0.6204985,0.8535397,-1.093603
pottedmeatcan_y+,0.6195102,0.853326,-1.094837
pottedmeatcan_y+,0.6187996,0.8530354,-1.096143
pottedmeatcan_y+,0.6190675,0.8530748,-1.098303
pottedmeatcan_y+,0.6184075,0.8536928,-1.098298
pottedmeatcan_y+,0.6184295,0.8542997,-1.099619
pottedmeatcan_y+,0.6192151,0.85454,-1.101938
pottedmeatcan_y+,0.6199212,0.8546323,-1.104281
pottedmeatcan_y+,0.6192927,0.854785,-1.103985
pottedmeatcan_y+,0.6189212,0.8548226,-1.104298
pottedmeatcan_y+,0.6185235,0.854984,-1.104416
pottedmeatcan_y+,0.6183962,0.8549513,-1.105045
pottedmeatcan_y+,0.6188281,0.8547589,-1.10663
pottedmeatcan_y+,0.6195083,0.8545657,-1.108457
pottedmeatcan_y+,0.6201287,0.8544742,-1.110072
pottedmeatcan_y+,0.6206079,0.8543712,-1.111253
pottedmeatcan_y+,0.6207274,0.8542757,-1.111317
pottedmeatcan_y+,0.6207361,0.8550937,-1.109497
pottedmeatcan_y+,0.6225499,0.8559614,-1.109003
pottedmeatcan_y+,0.6253039,0.8571014,-1.107832
pottedmeatcan_y+,0.6286862,0.8583393,-1.105334
pottedmeatcan_y+,0.6353361,0.8589176,-1.104135
pottedmeatcan_y+,0.6428711,0.8591981,-1.105284
pottedmeatcan_y+,0.6497856,0.8599162,-1.106886
pottedmeatcan_y+,0.6570045,0.8604614,-1.109443
pottedmeatcan_y+,0.6645335,0.8610848,-1.113731
pottedmeatcan_y+,0.6716047,0.8623205,-1.117121
pottedmeatcan_y+,0.677044,0.8638849,-1.120595
pottedmeatcan_y+,0.6798688,0.8660381,-1.121886
pottedmeatcan_y+,0.6834996,0.8683184,-1.123732
pottedmeatcan_y+,0.6878096,0.8705236,-1.125801
pottedmeatcan_y+,0.6920713,0.872283,-1.128164
pottedmeatcan_y+,0.6952909,0.8732455,-1.130321
pottedmeatcan_y+,0.6988931,0.8741813,-1.133551
pottedmeatcan_y+,0.7011892,0.8747163,-1.135194
pottedmeatcan_y+,0.7033706,0.8751314,-1.136502
pottedmeatcan_y+,0.7050278,0.8755248,-1.137304
pottedmeatcan_y+,0.7060692,0.8753514,-1.137313
pottedmeatcan_y+,0.7074007,0.8753161,-1.136931
