Scene,Camera X,Camera Y,Camera Z
bleachcleanser_x+,0.5270948,0.9304909,-1.443649
bleachcleanser_x+,0.5260565,0.9300025,-1.443756
bleachcleanser_x+,0.5106802,0.9300933,-1.436138
bleachcleanser_x+,0.5121734,0.9303461,-1.438652
bleachcleanser_x+,0.5116185,0.9306586,-1.436933
bleachcleanser_x+,0.5119394,0.9307514,-1.437392
bleachcleanser_x+,0.5125617,0.9308458,-1.438401
bleachcleanser_x+,0.5134108,0.9309622,-1.439816
bleachcleanser_x+,0.5142008,0.9310103,-1.441129
bleachcleanser_x+,0.5146677,0.9311771,-1.441767
bleachcleanser_x+,0.5149719,0.9313612,-1.442041
bleachcleanser_x+,0.5153196,0.931385,-1.442584
bleachcleanser_x+,0.5155987,0.9313674,-1.442827
bleachcleanser_x+,0.5156772,0.9314255,-1.442718
bleachcleanser_x+,0.515514,0.9315733,-1.44208
bleachcleanser_x+,0.5153278,0.9316722,-1.441362
bleachcleanser_x+,0.5149757,0.9317601,-1.440379
bleachcleanser_x+,0.5147069,0.9318704,-1.439459
bleachcleanser_x+,0.5144662,0.9318896,-1.438623
bleachcleanser_x+,0.514107,0.9319905,-1.437495
bleachcleanser_x+,0.5138717,0.9320791,-1.436664
bleachcleanser_x+,0.5137031,0.9321373,-1.435859
bleachcleanser_x+,0.5136725,0.932202,-1.435172
bleachcleanser_x+,0.5138629,0.9323169,-1.434587
bleachcleanser_x+,0.5140756,0.9325067,-1.433403
bleachcleanser_x+,0.5146171,0.9326972,-1.432567
bleachcleanser_x+,0.5158755,0.9330234,-1.431276
bleachcleanser_x+,0.5166028,0.9332229,-1.430631
bleachcleanser_x+,0.5182849,0.9334255,-1.430175
bleachcleanser_x+,0.5201833,0.9336107,-1.42937
bleachcleanser_x+,0.5226414,0.9338139,-1.428286
bleachcleanser_x+,0.52528,0.9339119,-1.427864
bleachcleanser_x+,0.5281048,0.9339856,-1.426904
bleachcleanser_x+,0.533259,0.9341273,-1.426214
bleachcleanser_x+,0.5355232,0.933928,-1.427433
bleachcleanser_x+,0.5396907,0.9339293,-1.428034
bleachcleanser_x+,0.5434679,0.9340843,-1.428131
bleachcleanser_x+,0.5470083,0.934305,-1.427725
bleachcleanser_x+,0.5509918,0.9346437,-1.427624
bleachcleanser_x+,0.5542459,0.9351251,-1.426301
bleachcleanser_x+,0.557425,0.9356757,-1.425021
bleachcleanser_x+,0.5618989,0.9362818,-1.422285
bleachcleanser_x+,0.5633796,0.9365091,-1.421445
bleachcleanser_x+,0.5661912,0.9367203,-1.419909
bleachcleanser_x+,0.5689519,0.9369226,-1.41818
bleachcleanser_x+,0.5714688,0.9369956,-1.417031
