Scene,Camera X,Camera Y,Camera Z
largemarker_x+,0.6141396,1.052242,-0.7554963
largemarker_x+,0.6141369,1.052236,-0.7554427
largemarker_x+,0.6157423,1.052349,-0.7530994
largemarker_x+,0.6158037,1.052437,-0.7528431
largemarker_x+,0.6158275,1.052669,-0.7528043
largemarker_x+,0.6158602,1.052829,-0.7527327
largemarker_x+,0.6159714,1.053018,-0.7526805
largemarker_x+,0.6160585,1.053261,-0.7526817
largemarker_x+,0.6161571,1.053381,-0.7527429
largemarker_x+,0.6162909,1.053374,-0.7529252
largemarker_x+,0.6163725,1.053366,-0.7530115
largemarker_x+,0.616449,1.053293,-0.7531359
largemarker_x+,0.6165,1.053193,-0.7533157
largemarker_x+,0.6165555,1.053208,-0.753508
largemarker_x+,0.6165611,1.053277,-0.7535958
largemarker_x+,0.6165966,1.053352,-0.7537174
largemarker_x+,0.616638,1.053427,-0.7538463
largemarker_x+,0.6167415,1.053442,-0.7539873
largemarker_x+,0.6168532,1.053474,-0.7541361
largemarker_x+,0.6169758,1.053532,-0.7543111
largemarker_x+,0.6171757,1.053538,-0.7544833
largemarker_x+,0.6174129,1.053493,-0.7546055
largemarker_x+,0.6178388,1.053458,-0.7547494
largemarker_x+,0.6183777,1.05341,-0.7548328
largemarker_x+,0.6191469,1.053277,-0.7549466
largemarker_x+,0.6202462,1.053174,-0.7552139
largemarker_x+,0.6215778,1.052834,-0.7553313
largemarker_x+,0.6223118,1.053039,-0.7566041
largemarker_x+,0.6240496,1.053202,-0.7580293
largemarker_x+,0.6260577,1.053805,-0.7599319
largemarker_x+,0.6284159,1.054788,-0.7624922
largemarker_x+,0.6317135,1.055758,-0.7659769
largemarker_x+,0.6331403,1.056088,-0.7693028
largemarker_x+,0.6355099,1.05607,-0.7740878
largemarker_x+,0.6380491,1.055518,-0.7777328
largemarker_x+,0.6385517,1.055344,-0.7813203
largemarker_x+,0.6403311,1.05437,-0.7861386
largemarker_x+,0.6420382,1.053125,-0.7909948
largemarker_x+,0.6446552,1.050834,-0.796764
largemarker_x+,0.6462852,1.049542,-0.7998585
largemarker_x+,0.6466081,1.049153,-0.8028518
largemarker_x+,0.6481616,1.048405,-0.8067942
largemarker_x+,0.6495301,1.047621,-0.8106112
largemarker_x+,0.6517202,1.046581,-0.8138742
largemarker_x+,0.6511323,1.045553,-0.8174323
largemarker_x+,0.6513999,1.0438,-0.8229867
largemarker_x+,0.6509907,1.042685,-0.8276711
largemarker_x+,0.6502203,1.041912,-0.8323431
largemarker_x+,0.6486398,1.041069,-0.8360492
largemarker_x+,0.6470365,1.039753,-0.8400506
largemarker_x+,0.6449801,1.038072,-0.8436846
largemarker_x+,0.6425197,1.03606,-0.8472229
largemarker_x+,0.6401078,1.034232,-0.8500378
largemarker_x+,0.6379587,1.032534,-0.8528929
largemarker_x+,0.6357297,1.030599,-0.8561658
largemarker_x+,0.6340305,1.030044,-0.857519
largemarker_x+,0.6325739,1.029644,-0.8589901
largemarker_x+,0.6317106,1.029653,-0.8603296
largemarker_x+,0.631461,1.029885,-0.8613498
largemarker_x+,0.6316417,1.030167,-0.8624833
largemarker_x+,0.6321524,1.030316,-0.8633392
largemarker_x+,0.6329321,1.030165,-0.863651
largemarker_x+,0.6347678,1.029314,-0.8640929
largemarker_x+,0.6362433,1.028565,-0.8642315
largemarker_x+,0.63725,1.028511,-0.8640864
largemarker_x+,0.6400985,1.027733,-0.8635231
largemarker_x+,0.6433693,1.026771,-0.862923
largemarker_x+,0.6472477,1.025677,-0.8625327
largemarker_x+,0.6521609,1.024318,-0.8620608
largemarker_x+,0.657033,1.022959,-0.8617849
largemarker_x+,0.6640036,1.02092,-0.8625901
largemarker_x+,0.6679994,1.020406,-0.8623778
largemarker_x+,0.6741461,1.019555,-0.8628743
largemarker_x+,0.6811432,1.018951,-0.8631069
largemarker_x+,0.68842,1.018402,-0.8633199
largemarker_x+,0.6963075,1.017721,-0.8635682
largemarker_x+,0.6999429,1.017064,-0.8634616
largemarker_x+,0.7042668,1.016172,-0.8635145
largemarker_x+,0.7121615,1.014259,-0.8631433
largemarker_x+,0.7214032,1.011241,-0.8643065
largemarker_x+,0.7252315,1.009962,-0.8644201
largemarker_x+,0.7306551,1.008876,-0.8633623
largemarker_x+,0.7395594,1.006266,-0.8630383
largemarker_x+,0.7478496,1.003797,-0.8615314
largemarker_x+,0.757119,1.001131,-0.8604177
largemarker_x+,0.7657319,0.9984951,-0.8592472
largemarker_x+,0.7742764,0.9957604,-0.8585165
largemarker_x+,0.7847111,0.9922113,-0.8592576
largemarker_x+,0.7896008,0.9907154,-0.860361
largemarker_x+,0.7946135,0.9902787,-0.8583449
largemarker_x+,0.8020462,0.9891951,-0.8583192
largemarker_x+,0.809016,0.9885637,-0.8578985
largemarker_x+,0.8150346,0.9882379,-0.8588091
largemarker_x+,0.8183785,0.9879313,-0.857491
largemarker_x+,0.8237947,0.9875336,-0.8574784
largemarker_x+,0.8281002,0.9869304,-0.8581312
largemarker_x+,0.8319577,0.9860899,-0.8601078
largemarker_x+,0.8340426,0.9854608,-0.8600414
largemarker_x+,0.8355762,0.9843736,-0.8614844
largemarker_x+,0.8357221,0.9831269,-0.863179
largemarker_x+,0.8346614,0.9819666,-0.8656217
largemarker_x+,0.8323571,0.9812318,-0.8677098
largemarker_x+,0.8283772,0.9808322,-0.8709755
largemarker_x+,0.8243755,0.9806729,-0.8712687
largemarker_x+,0.8212088,0.9804221,-0.8713204
largemarker_x+,0.8153264,0.9794656,-0.8737335
largemarker_x+,0.8092874,0.9782778,-0.8764927
largemarker_x+,0.8031717,0.9768304,-0.8796894
largemarker_x+,0.7968332,0.9751853,-0.883548
largemarker_x+,0.7906614,0.9737011,-0.8870521
largemarker_x+,0.784078,0.9722995,-0.8905731
largemarker_x+,0.774444,0.9702356,-0.896075
largemarker_x+,0.7696298,0.96942,-0.8982174
largemarker_x+,0.761602,0.9676012,-0.9023327
largemarker_x+,0.7576741,0.9672536,-0.9032748
largemarker_x+,0.7496983,0.9658816,-0.9067717
largemarker_x+,0.7410182,0.9645971,-0.9106913
largemarker_x+,0.7334301,0.963573,-0.9149343
largemarker_x+,0.7256227,0.9630733,-0.9188929
largemarker_x+,0.7149885,0.9626333,-0.9232477
largemarker_x+,0.7093248,0.9626649,-0.9249812
largemarker_x+,0.7049956,0.9627469,-0.9260019
largemarker_x+,0.6976483,0.9625825,-0.9283292
largemarker_x+,0.6905478,0.9619784,-0.9305484
largemarker_x+,0.6832529,0.9607269,-0.9323409
