Scene,Camera X,Camera Y,Camera Z
foambrick_x-,0.7456399,1.303619,-1.040555
foambrick_x-,0.7463413,1.303767,-1.040525
foambrick_x-,0.7881971,1.283855,-1.044176
foambrick_x-,0.7937801,1.284945,-1.044321
foambrick_x-,0.795112,1.285697,-1.044069
foambrick_x-,0.7961217,1.28655,-1.04403
foambrick_x-,0.7967015,1.287259,-1.04383
foambrick_x-,0.7968666,1.287591,-1.043848
foambrick_x-,0.7967239,1.287715,-1.044145
foambrick_x-,0.7961682,1.287981,-1.044422
foambrick_x-,0.7953512,1.287869,-1.044334
foambrick_x-,0.7937003,1.287979,-1.044194
foambrick_x-,0.7917829,1.288231,-1.044319
foambrick_x-,0.7891709,1.288453,-1.044526
foambrick_x-,0.7876185,1.288342,-1.044399
foambrick_x-,0.7863205,1.288252,-1.043862
foambrick_x-,0.7838624,1.288074,-1.043684
foambrick_x-,0.7813391,1.287396,-1.043849
foambrick_x-,0.7807497,1.286734,-1.043971
foambrick_x-,0.7804443,1.28626,-1.043673
foambrick_x-,0.7801901,1.284509,-1.043771
foambrick_x-,0.7807211,1.281461,-1.044355
foambrick_x-,0.7814555,1.279708,-1.044632
foambrick_x-,0.782269,1.278715,-1.044273
foambrick_x-,0.7845983,1.275344,-1.044574
foambrick_x-,0.786032,1.273853,-1.044707
foambrick_x-,0.7874597,1.271783,-1.044611
foambrick_x-,0.7885851,1.269875,-1.044553
foambrick_x-,0.7900791,1.267489,-1.044539
foambrick_x-,0.7911933,1.265616,-1.044544
foambrick_x-,0.7973307,1.257568,-1.046621
foambrick_x-,0.7996088,1.255381,-1.04652
foambrick_x-,0.8055622,1.249968,-1.047441
foambrick_x-,0.8077873,1.248592,-1.04796
foambrick_x-,0.8092508,1.247414,-1.048937
foambrick_x-,0.8134643,1.244537,-1.0499
foambrick_x-,0.8173606,1.242303,-1.050777
foambrick_x-,0.8209741,1.23954,-1.051603
foambrick_x-,0.8248701,1.236659,-1.052867
foambrick_x-,0.8257832,1.236014,-1.052149
foambrick_x-,0.8273267,1.234529,-1.051967
foambrick_x-,0.8280495,1.23378,-1.051781
foambrick_x-,0.8282406,1.233604,-1.050915
foambrick_x-,0.827969,1.233536,-1.049958
foambrick_x-,0.8269528,1.233332,-1.048877
foambrick_x-,0.8257906,1.233147,-1.048799
foambrick_x-,0.8256707,1.233284,-1.048694
foambrick_x-,0.8255879,1.233378,-1.048332
foambrick_x-,0.8247401,1.233424,-1.047856
foambrick_x-,0.8237429,1.233445,-1.047758
foambrick_x-,0.8230857,1.233241,-1.047597
foambrick_x-,0.8222461,1.233065,-1.046829
foambrick_x-,0.8202015,1.232728,-1.046529
foambrick_x-,0.8173447,1.232238,-1.046581
foambrick_x-,0.8159722,1.231884,-1.044976
foambrick_x-,0.8120759,1.231,-1.043934
foambrick_x-,0.8092752,1.230411,-1.043454
foambrick_x-,0.8075548,1.230145,-1.042864
foambrick_x-,0.8065639,1.229844,-1.041485
foambrick_x-,0.8027921,1.22918,-1.041103
foambrick_x-,0.8010322,1.228804,-1.040649
foambrick_x-,0.7999375,1.228382,-1.039355
foambrick_x-,0.7957634,1.227438,-1.037172
foambrick_x-,0.7920769,1.226669,-1.036476
foambrick_x-,0.791117,1.226206,-1.034891
foambrick_x-,0.7889119,1.225463,-1.034003
foambrick_x-,0.7878395,1.224654,-1.032904
foambrick_x-,0.7880389,1.224088,-1.032291
foambrick_x-,0.7878179,1.223799,-1.031829
foambrick_x-,0.78882,1.222972,-1.031878
foambrick_x-,0.7895466,1.222715,-1.031615
foambrick_x-,0.7904526,1.222383,-1.031589
foambrick_x-,0.7912443,1.222195,-1.031911
foambrick_x-,0.7921026,1.221926,-1.032669
foambrick_x-,0.7918108,1.222339,-1.033726
foambrick_x-,0.7926446,1.222262,-1.035073
foambrick_x-,0.794277,1.221806,-1.037069
foambrick_x-,0.7950132,1.221389,-1.037776
foambrick_x-,0.7947838,1.221658,-1.038208
foambrick_x-,0.7959336,1.221198,-1.039394
foambrick_x-,0.7969642,1.220772,-1.040165
foambrick_x-,0.7988811,1.220411,-1.041673
foambrick_x-,0.8009568,1.220435,-1.043045
foambrick_x-,0.8021291,1.220736,-1.043519
foambrick_x-,0.8044557,1.221191,-1.044902
foambrick_x-,0.8067437,1.22131,-1.045956
foambrick_x-,0.8080894,1.221517,-1.046683
foambrick_x-,0.8090972,1.221666,-1.047514
foambrick_x-,0.8113014,1.221805,-1.049296
foambrick_x-,0.8126848,1.221915,-1.050079
foambrick_x-,0.8144777,1.222222,-1.051215
foambrick_x-,0.8161486,1.222477,-1.051697
foambrick_x-,0.8180541,1.222572,-1.05276
foambrick_x-,0.8198754,1.222641,-1.053354
foambrick_x-,0.8212406,1.222582,-1.053702
foambrick_x-,0.8229429,1.222565,-1.05401
foambrick_x-,0.8247458,1.222427,-1.054217
foambrick_x-,0.8270987,1.222165,-1.054799
foambrick_x-,0.8283508,1.222013,-1.054805
foambrick_x-,0.8301529,1.221699,-1.054673
foambrick_x-,0.8319175,1.221371,-1.054918
foambrick_x-,0.8334052,1.221211,-1.054416
foambrick_x-,0.8353979,1.221119,-1.054249
foambrick_x-,0.836996,1.220828,-1.053566
foambrick_x-,0.8391504,1.220743,-1.053823
foambrick_x-,0.8410785,1.220292,-1.053481
foambrick_x-,0.8415987,1.220071,-1.054386
foambrick_x-,0.8420468,1.220037,-1.05439
foambrick_x-,0.842987,1.21972,-1.054238
foambrick_x-,0.8440942,1.219776,-1.054548
foambrick_x-,0.8461992,1.219343,-1.054736
foambrick_x-,0.8473921,1.219348,-1.054813
foambrick_x-,0.8477201,1.2192,-1.054175
foambrick_x-,0.8495546,1.218929,-1.054606
foambrick_x-,0.8498082,1.218872,-1.053816
foambrick_x-,0.8489103,1.218843,-1.05161
foambrick_x-,0.849548,1.218897,-1.051521
foambrick_x-,0.8504223,1.218826,-1.051928
foambrick_x-,0.8508499,1.218728,-1.052022
foambrick_x-,0.8511112,1.218617,-1.051912
foambrick_x-,0.8511615,1.218582,-1.051758
foambrick_x-,0.8505868,1.218479,-1.051163
foambrick_x-,0.8500786,1.218475,-1.050526
foambrick_x-,0.8502175,1.218457,-1.050601
foambrick_x-,0.8503453,1.218451,-1.050887
foambrick_x-,0.8505355,1.218556,-1.051296
foambrick_x-,0.850468,1.218493,-1.051306
foambrick_x-,0.8503862,1.218612,-1.05169
foambrick_x-,0.8506216,1.218627,-1.052402
foambrick_x-,0.8505417,1.218674,-1.052753
foambrick_x-,0.850286,1.21862,-1.052919
foambrick_x-,0.8498434,1.218524,-1.052942
foambrick_x-,0.849454,1.218416,-1.05285
foambrick_x-,0.8486804,1.218287,-1.052297
foambrick_x-,0.8472869,1.218057,-1.051274
foambrick_x-,0.8463674,1.218046,-1.049996
foambrick_x-,0.8462721,1.217998,-1.050066
foambrick_x-,0.8459527,1.217887,-1.049846
foambrick_x-,0.8454521,1.217713,-1.049421
foambrick_x-,0.845028,1.21752,-1.049012
foambrick_x-,0.8450686,1.217397,-1.049076
foambrick_x-,0.8446441,1.217382,-1.048658
foambrick_x-,0.8438587,1.217138,-1.048009
foambrick_x-,0.8433579,1.217111,-1.047329
foambrick_x-,0.842419,1.217018,-1.046145
foambrick_x-,0.8415222,1.216905,-1.04507
foambrick_x-,0.8406552,1.216814,-1.043966
foambrick_x-,0.8402221,1.216713,-1.043302
foambrick_x-,0.8397956,1.216596,-1.042727
