Scene,Camera X,Camera Y,Camera Z
banana_x-,0.5401333,0.802876,-0.6967386
banana_x-,0.5396833,0.8007104,-0.6966771
banana_x-,0.5110745,0.771026,-0.6975602
banana_x-,0.5140457,0.7887608,-0.699294
banana_x-,0.5151461,0.7933939,-0.7001778
banana_x-,0.5158013,0.7961097,-0.7008879
banana_x-,0.5165926,0.7991734,-0.7019039
banana_x-,0.5183902,0.8051633,-0.7039346
banana_x-,0.5197926,0.8091652,-0.705637
banana_x-,0.5217455,0.8138517,-0.7075492
banana_x-,0.5226117,0.8157746,-0.7085619
banana_x-,0.5237891,0.818099,-0.709743
banana_x-,0.5253681,0.8212124,-0.7111245
banana_x-,0.5266077,0.8236512,-0.711973
banana_x-,0.5298017,0.8278307,-0.7145278
banana_x-,0.5312763,0.8291562,-0.715503
banana_x-,0.5337682,0.8306121,-0.7173522
banana_x-,0.5354538,0.8310901,-0.7181765
banana_x-,0.5360932,0.8313354,-0.718661
banana_x-,0.5371837,0.8315124,-0.7190773
banana_x-,0.5384092,0.8314875,-0.7192672
banana_x-,0.5425076,0.8313086,-0.7184721
banana_x-,0.5473644,0.8310807,-0.7164975
banana_x-,0.5510796,0.8308542,-0.7153071
banana_x-,0.5557423,0.8309042,-0.714827
banana_x-,0.5584714,0.8307473,-0.7151903
banana_x-,0.5623454,0.8304077,-0.7143997
banana_x-,0.5665211,0.8301721,-0.7135891
banana_x-,0.5752462,0.8293392,-0.7113526
banana_x-,0.5792998,0.8286787,-0.7109945
banana_x-,0.5865246,0.8272691,-0.7119671
banana_x-,0.5906032,0.8261887,-0.7126957
banana_x-,0.5963037,0.8246062,-0.7122831
banana_x-,0.5966883,0.8245839,-0.7139259
banana_x-,0.6006036,0.8234788,-0.7150354
banana_x-,0.608328,0.8203665,-0.7180992
banana_x-,0.610736,0.8190877,-0.7193232
banana_x-,0.6133036,0.8175074,-0.7205805
banana_x-,0.6152263,0.8160114,-0.7218028
banana_x-,0.6168017,0.8144344,-0.7229638
banana_x-,0.6183508,0.8128539,-0.723912
banana_x-,0.6196842,0.8114523,-0.7247078
banana_x-,0.6222738,0.8074536,-0.7262458
