Scene,Camera X,Camera Y,Camera Z
spoon_x+,0.4482452,0.8989275,-0.7639683
spoon_x+,0.4478074,0.898991,-0.7639045
spoon_x+,0.4554673,0.8995628,-0.7521172
spoon_x+,0.4463738,0.9000524,-0.7501788
spoon_x+,0.4445827,0.9000564,-0.7493868
spoon_x+,0.443387,0.9000362,-0.749259
spoon_x+,0.4423458,0.9000765,-0.7483466
spoon_x+,0.4404502,0.9000237,-0.7486686
spoon_x+,0.4398356,0.8998616,-0.7481928
spoon_x+,0.4380748,0.8995348,-0.7486089
spoon_x+,0.4372655,0.8994946,-0.7485615
spoon_x+,0.4367346,0.8996793,-0.7479072
spoon_x+,0.4353984,0.8995987,-0.747989
spoon_x+,0.4341492,0.8993283,-0.7481256
spoon_x+,0.4329479,0.8993843,-0.7481496
spoon_x+,0.431841,0.8995363,-0.7482857
spoon_x+,0.4311566,0.8996514,-0.748603
spoon_x+,0.4307882,0.8998419,-0.7487543
spoon_x+,0.4306383,0.9001675,-0.7485183
spoon_x+,0.4307849,0.9002049,-0.7484634
spoon_x+,0.4310325,0.9003081,-0.7483937
spoon_x+,0.4313397,0.9002433,-0.7483042
spoon_x+,0.4318379,0.9003478,-0.7483655
spoon_x+,0.432306,0.9003618,-0.7485576
spoon_x+,0.4328185,0.9003965,-0.7485721
spoon_x+,0.4331721,0.9003758,-0.748306
spoon_x+,0.4338496,0.9003893,-0.7481655
spoon_x+,0.434431,0.9003273,-0.7477248
spoon_x+,0.435234,0.9003492,-0.7474263
spoon_x+,0.4358867,0.9003706,-0.7473665
spoon_x+,0.4359746,0.9005738,-0.7480388
spoon_x+,0.437888,0.9004768,-0.7472883
spoon_x+,0.4385555,0.9006084,-0.747125
spoon_x+,0.4390435,0.900867,-0.7469017
spoon_x+,0.4396846,0.9011297,-0.746648
spoon_x+,0.4404949,0.9013388,-0.7463222
spoon_x+,0.440549,0.901614,-0.7470105
spoon_x+,0.4427174,0.9020149,-0.7464041
spoon_x+,0.4435554,0.9021029,-0.7459435
spoon_x+,0.4431638,0.9023886,-0.7459948
spoon_x+,0.4446536,0.9023965,-0.7455826
spoon_x+,0.4448049,0.9023818,-0.7463948
spoon_x+,0.4460309,0.9020755,-0.7462695
spoon_x+,0.4463925,0.9018711,-0.7465217
spoon_x+,0.4466445,0.9016088,-0.7467254
spoon_x+,0.4467183,0.9016101,-0.747111
spoon_x+,0.4470541,0.9014102,-0.7470794
spoon_x+,0.4473697,0.9008835,-0.747322
spoon_x+,0.4474012,0.900542,-0.7473946
spoon_x+,0.4472713,0.9002336,-0.7474507
spoon_x+,0.4472681,0.8997998,-0.7476692
spoon_x+,0.4471374,0.8994215,-0.7477106
spoon_x+,0.4471926,0.8989465,-0.7478586
spoon_x+,0.447155,0.8984679,-0.747909
spoon_x+,0.4472359,0.8981669,-0.7478703
spoon_x+,0.447259,0.8977228,-0.7478181
spoon_x+,0.4473763,0.8971855,-0.747921
spoon_x+,0.4473678,0.8966025,-0.748001
spoon_x+,0.4474214,0.8960136,-0.7480532
spoon_x+,0.4472925,0.895641,-0.7479187
spoon_x+,0.4468103,0.895202,-0.7472634
spoon_x+,0.4465094,0.8943089,-0.7473487
spoon_x+,0.4461915,0.893687,-0.747395
spoon_x+,0.4459167,0.8930133,-0.7475508
spoon_x+,0.4455581,0.8923438,-0.7475874
spoon_x+,0.4451557,0.8915353,-0.7476869
spoon_x+,0.4447365,0.8907014,-0.7480471
spoon_x+,0.4442414,0.8898768,-0.7479613
spoon_x+,0.4436937,0.8889436,-0.7482387
spoon_x+,0.4431107,0.8879426,-0.748383
spoon_x+,0.4424679,0.8870313,-0.7483672
spoon_x+,0.4419133,0.8859321,-0.7485725
spoon_x+,0.4412968,0.8847793,-0.7484826
spoon_x+,0.4406438,0.8830571,-0.747865
spoon_x+,0.4396276,0.8807882,-0.7480087
spoon_x+,0.4392749,0.8796257,-0.7477913
spoon_x+,0.4389584,0.878004,-0.747577
spoon_x+,0.4388175,0.8765848,-0.7475946
spoon_x+,0.4384779,0.875015,-0.7473112
spoon_x+,0.4382618,0.8733934,-0.7472869
spoon_x+,0.4380653,0.8720615,-0.7471725
spoon_x+,0.4379761,0.8717765,-0.7481295
spoon_x+,0.4376603,0.8702844,-0.7463843
spoon_x+,0.437385,0.8694075,-0.745159
spoon_x+,0.4373221,0.8689227,-0.7445998
spoon_x+,0.4372955,0.8683153,-0.7438756
spoon_x+,0.4371697,0.8677828,-0.7429236
spoon_x+,0.4373738,0.8659497,-0.7421963
spoon_x+,0.4376403,0.8646779,-0.7419271
spoon_x+,0.4378704,0.8626558,-0.7410808
spoon_x+,0.4379693,0.8613334,-0.7406577
spoon_x+,0.4380432,0.8601307,-0.7402095
spoon_x+,0.4382581,0.8586423,-0.739856
spoon_x+,0.4384758,0.8570005,-0.7394614
spoon_x+,0.4387657,0.8556848,-0.7391578
spoon_x+,0.4389178,0.8539707,-0.738938
spoon_x+,0.4390711,0.8521595,-0.7386004
spoon_x+,0.439354,0.8507319,-0.7385343
spoon_x+,0.439575,0.8491369,-0.7383405
spoon_x+,0.4397541,0.8478476,-0.7379453
spoon_x+,0.4399253,0.8462621,-0.7366638
spoon_x+,0.4402356,0.8444871,-0.7360849
spoon_x+,0.4405149,0.8435725,-0.735657
spoon_x+,0.4409028,0.8431233,-0.7357942
spoon_x+,0.4409863,0.841866,-0.7343888
spoon_x+,0.441733,0.8403734,-0.7343323
spoon_x+,0.441866,0.8401921,-0.7332973
spoon_x+,0.4424362,0.8395352,-0.7326165
spoon_x+,0.4428554,0.8393071,-0.7320173
spoon_x+,0.4432165,0.8390396,-0.7315841
spoon_x+,0.4434419,0.8387707,-0.7316146
spoon_x+,0.4438313,0.838281,-0.7313094
spoon_x+,0.4447666,0.8375359,-0.7310987
spoon_x+,0.4452535,0.8372375,-0.7308575
spoon_x+,0.4456854,0.8371519,-0.7301463
spoon_x+,0.4461026,0.8368673,-0.7294931
spoon_x+,0.4464372,0.8366423,-0.7291336
spoon_x+,0.4469548,0.8362948,-0.7287858
spoon_x+,0.4473445,0.8358782,-0.7283325
spoon_x+,0.4476625,0.835512,-0.7279327
spoon_x+,0.4481169,0.8350862,-0.7275071
spoon_x+,0.4486588,0.8345815,-0.7269956
spoon_x+,0.4489461,0.8340236,-0.7264861
spoon_x+,0.4492568,0.8334605,-0.7260353
spoon_x+,0.4494087,0.8332128,-0.7257136
spoon_x+,0.4500535,0.8317365,-0.7247939
spoon_x+,0.450328,0.8304882,-0.7243107
spoon_x+,0.4503792,0.8293285,-0.7242244
spoon_x+,0.4501791,0.8291449,-0.7239192
spoon_x+,0.44999,0.8280272,-0.7240653
spoon_x+,0.449789,0.8275671,-0.7241976
spoon_x+,0.4495918,0.8283366,-0.7254257
spoon_x+,0.4493621,0.826626,-0.723917
spoon_x+,0.4491447,0.8265725,-0.7242127
