Scene,Camera X,Camera Y,Camera Z
sponge_y+,0.3205714,0.9779971,-0.7693061
sponge_y+,0.3205265,0.9780197,-0.7693695
sponge_y+,0.3264803,0.9645199,-0.780462
sponge_y+,0.3313952,0.9573537,-0.7827865
sponge_y+,0.332201,0.9564594,-0.7838138
sponge_y+,0.3331646,0.9548741,-0.7850549
sponge_y+,0.3340505,0.9538546,-0.7858458
sponge_y+,0.3348326,0.9530517,-0.7862294
sponge_y+,0.3355685,0.9525453,-0.7866431
sponge_y+,0.3357879,0.952552,-0.7865743
sponge_y+,0.336122,0.9525986,-0.7866673
sponge_y+,0.3365347,0.9523893,-0.7863882
sponge_y+,0.3370597,0.9522656,-0.7864226
sponge_y+,0.3374669,0.9520478,-0.7861609
sponge_y+,0.3377561,0.9520069,-0.7862099
sponge_y+,0.3383547,0.951488,-0.7861778
sponge_y+,0.3385037,0.9512938,-0.7860198
sponge_y+,0.3389645,0.9512055,-0.786038
sponge_y+,0.339023,0.951247,-0.7858739
sponge_y+,0.3391742,0.9510919,-0.7858047
sponge_y+,0.3394626,0.9508259,-0.7858242
sponge_y+,0.3396637,0.9507393,-0.7858288
sponge_y+,0.3396835,0.950791,-0.7855787
sponge_y+,0.3399353,0.9506504,-0.7852848
sponge_y+,0.3401305,0.9506637,-0.7850976
sponge_y+,0.3404597,0.9507539,-0.7848971
sponge_y+,0.3407661,0.950932,-0.784943
sponge_y+,0.3409005,0.9507869,-0.7844421
sponge_y+,0.3412425,0.9507584,-0.7842933
sponge_y+,0.3415321,0.9507879,-0.7841427
sponge_y+,0.3417474,0.9509797,-0.7836512
sponge_y+,0.3419964,0.9512418,-0.7831006
sponge_y+,0.3421909,0.9513932,-0.7829332
sponge_y+,0.3423775,0.951347,-0.7826269
sponge_y+,0.3425559,0.9512906,-0.7824063
sponge_y+,0.3427571,0.9511131,-0.7821219
sponge_y+,0.3428158,0.9509986,-0.7820654
sponge_y+,0.342867,0.9506336,-0.7816366
sponge_y+,0.3430297,0.9501364,-0.781289
sponge_y+,0.3431664,0.9497851,-0.7809284
sponge_y+,0.3431221,0.9496894,-0.7808367
sponge_y+,0.34345,0.9485732,-0.779775
sponge_y+,0.343486,0.9480958,-0.7791175
sponge_y+,0.3438931,0.9468489,-0.77801
sponge_y+,0.3439568,0.9464366,-0.7772414
sponge_y+,0.3441575,0.9460768,-0.7768918
sponge_y+,0.3443219,0.9455651,-0.7763037
sponge_y+,0.3443832,0.9451374,-0.7755551
sponge_y+,0.3445495,0.9449168,-0.7751529
sponge_y+,0.3443761,0.9451471,-0.7745965
sponge_y+,0.3445818,0.9448787,-0.7735305
sponge_y+,0.3446522,0.9444556,-0.7730471
sponge_y+,0.3446425,0.9442585,-0.7727131
sponge_y+,0.344329,0.9442742,-0.7725693
sponge_y+,0.3438758,0.9443815,-0.7724786
sponge_y+,0.3433597,0.9444368,-0.7723536
sponge_y+,0.3429135,0.9444518,-0.7723131
sponge_y+,0.3422819,0.944493,-0.7724718
sponge_y+,0.3417583,0.9445429,-0.7722083
sponge_y+,0.341115,0.9446525,-0.7720145
sponge_y+,0.3403301,0.9448116,-0.771579
sponge_y+,0.3397326,0.9448466,-0.7711526
sponge_y+,0.3391598,0.9449264,-0.7707973
sponge_y+,0.3384251,0.9450481,-0.7702494
sponge_y+,0.3374664,0.9450931,-0.7694877
sponge_y+,0.3360035,0.9449599,-0.7675801
sponge_y+,0.3351565,0.9447497,-0.7662289
sponge_y+,0.3345866,0.944497,-0.7650545
sponge_y+,0.3339335,0.9442411,-0.7640805
sponge_y+,0.3332479,0.9439642,-0.7629315
sponge_y+,0.3324678,0.9436901,-0.761635
sponge_y+,0.3318346,0.943393,-0.7604686
sponge_y+,0.3310727,0.9429576,-0.7592045
sponge_y+,0.330454,0.9423831,-0.7582913
sponge_y+,0.3297965,0.9415914,-0.7575982
sponge_y+,0.3289705,0.9405507,-0.7568303
sponge_y+,0.3280228,0.9391031,-0.7552521
sponge_y+,0.3265627,0.9387572,-0.7553188
sponge_y+,0.324165,0.9359663,-0.7529991
sponge_y+,0.3226756,0.9340488,-0.7517722
sponge_y+,0.321388,0.9326705,-0.7506124
sponge_y+,0.3202552,0.9314511,-0.7499448
sponge_y+,0.3189622,0.9298348,-0.7489661
sponge_y+,0.317776,0.9279085,-0.7478856
sponge_y+,0.3167112,0.9262237,-0.7471963
sponge_y+,0.3154223,0.9240553,-0.7464482
sponge_y+,0.3141806,0.9216962,-0.7457012
sponge_y+,0.3130353,0.9195862,-0.7451706
sponge_y+,0.3116993,0.917201,-0.7446481
sponge_y+,0.3105718,0.9147879,-0.744144
sponge_y+,0.3095987,0.9129378,-0.7440099
sponge_y+,0.3080318,0.9099412,-0.7438051
sponge_y+,0.3073261,0.9068429,-0.7440861
