Scene,Camera X,Camera Y,Camera Z
pottedmeatcan_y+,0.6469612,0.990663,-0.9794627
pottedmeatcan_y+,0.6443717,0.9896011,-0.9817096
pottedmeatcan_y+,0.6073731,0.9578577,-1.003693
pottedmeatcan_y+,0.6140192,0.970337,-0.9992289
pottedmeatcan_y+,0.6148029,0.9714636,-0.9988687
pottedmeatcan_y+,0.6157833,0.9724125,-0.9988058
pottedmeatcan_y+,0.616836,0.9739186,-0.9979594
pottedmeatcan_y+,0.6178459,0.9752215,-0.9971579
pottedmeatcan_y+,0.6192455,0.9770282,-0.9961695
pottedmeatcan_y+,0.6204818,0.9790135,-0.9942548
pottedmeatcan_y+,0.6211225,0.9797689,-0.9938016
pottedmeatcan_y+,0.6216121,0.9806947,-0.9930254
pottedmeatcan_y+,0.6220786,0.9818157,-0.9920165
pottedmeatcan_y+,0.622363,0.9828339,-0.9910868
pottedmeatcan_y+,0.6226738,0.984118,-0.9902009
pottedmeatcan_y+,0.622994,0.9854321,-0.9892112
pottedmeatcan_y+,0.6235415,0.9867133,-0.9882811
pottedmeatcan_y+,0.6242925,0.9881917,-0.9869614
pottedmeatcan_y+,0.6256176,0.9895674,-0.9857488
pottedmeatcan_y+,0.6274637,0.9908098,-0.9842658
pottedmeatcan_y+,0.6301345,0.9918349,-0.9825779
pottedmeatcan_y+,0.6337444,0.9926769,-0.9807858
pottedmeatcan_y+,0.6373021,0.9933416,-0.9794323
pottedmeatcan_y+,0.6441672,0.9939814,-0.9763981
pottedmeatcan_y+,0.6486433,0.9941854,-0.97566
pottedmeatcan_y+,0.6540034,0.9942859,-0.9746508
pottedmeatcan_y+,0.6591806,0.9943604,-0.9737509
pottedmeatcan_y+,0.6643983,0.9943491,-0.9732419
pottedmeatcan_y+,0.669785,0.9942423,-0.9727877
pottedmeatcan_y+,0.6749091,0.9942765,-0.9714655
pottedmeatcan_y+,0.6795839,0.9943075,-0.9713671
pottedmeatcan_y+,0.6841637,0.9942934,-0.9712571
pottedmeatcan_y+,0.6879826,0.9941815,-0.9718485
pottedmeatcan_y+,0.6908138,0.9938514,-0.9722593
pottedmeatcan_y+,0.6934665,0.9933909,-0.973569
pottedmeatcan_y+,0.6960518,0.9926659,-0.9753347
pottedmeatcan_y+,0.6977698,0.9920431,-0.9767277
pottedmeatcan_y+,0.6990155,0.9913723,-0.978166
pottedmeatcan_y+,0.6998863,0.9905434,-0.9796764
pottedmeatcan_y+,0.7004222,0.9897802,-0.9809306
pottedmeatcan_y+,0.7004902,0.9888981,-0.9817085
pottedmeatcan_y+,0.7006415,0.9882213,-0.9826011
pottedmeatcan_y+,0.70089,0.9878291,-0.9836741
pottedmeatcan_y+,0.7010619,0.9877312,-0.9842416
pottedmeatcan_y+,0.7014135,0.9883063,-0.9849662
pottedmeatcan_y+,0.7017609,0.9890077,-0.9855581
pottedmeatcan_y+,0.7021784,0.9897175,-0.9861053
pottedmeatcan_y+,0.7026299,0.9904266,-0.9864905
pottedmeatcan_y+,0.7032367,0.9912465,-0.9868855
pottedmeatcan_y+,0.7039405,0.9920787,-0.9873371
pottedmeatcan_y+,0.7048922,0.9928609,-0.9879564
pottedmeatcan_y+,0.7064404,0.9935151,-0.9893557
pottedmeatcan_y+,0.7076713,0.9940021,-0.9902434
pottedmeatcan_y+,0.7087477,0.9942371,-0.9911208
pottedmeatcan_y+,0.7098601,0.9943542,-0.9920989
pottedmeatcan_y+,0.71119,0.9945136,-0.9929733
pottedmeatcan_y+,0.7129434,0.994597,-0.9941399
pottedmeatcan_y+,0.7148586,0.9944914,-0.9953732
pottedmeatcan_y+,0.7169625,0.9940391,-0.9961126
pottedmeatcan_y+,0.7185715,0.9931334,-0.9961422
pottedmeatcan_y+,0.7203698,0.9918362,-0.9958706
pottedmeatcan_y+,0.7221689,0.9905017,-0.9952691
pottedmeatcan_y+,0.7236674,0.9893658,-0.9942465
pottedmeatcan_y+,0.7252609,0.9883029,-0.993194
pottedmeatcan_y+,0.7268515,0.9875602,-0.991655
pottedmeatcan_y+,0.7283376,0.9869821,-0.9899266
pottedmeatcan_y+,0.730929,0.9859847,-0.9881713
pottedmeatcan_y+,0.7330055,0.9848986,-0.9872562
pottedmeatcan_y+,0.7352549,0.9836227,-0.9860235
pottedmeatcan_y+,0.7377382,0.9822969,-0.9851972
pottedmeatcan_y+,0.7404156,0.9809468,-0.9845217
pottedmeatcan_y+,0.743074,0.9793875,-0.9841062
pottedmeatcan_y+,0.7461694,0.9774994,-0.9842045
pottedmeatcan_y+,0.7481766,0.9760979,-0.9854435
pottedmeatcan_y+,0.7498538,0.9746982,-0.987485
pottedmeatcan_y+,0.7512305,0.9737896,-0.9904661
pottedmeatcan_y+,0.7520784,0.9734117,-0.9937454
pottedmeatcan_y+,0.7527397,0.9731653,-0.9977723
pottedmeatcan_y+,0.7528514,0.9729244,-1.00248
pottedmeatcan_y+,0.7525021,0.9724244,-1.007594
pottedmeatcan_y+,0.7513669,0.9711422,-1.014813
pottedmeatcan_y+,0.7501681,0.9697666,-1.020631
pottedmeatcan_y+,0.7487756,0.9684587,-1.027435
pottedmeatcan_y+,0.7471855,0.9671812,-1.033839
pottedmeatcan_y+,0.744871,0.9659773,-1.039566
pottedmeatcan_y+,0.7415746,0.9644376,-1.045984
pottedmeatcan_y+,0.7372885,0.9623698,-1.052649
pottedmeatcan_y+,0.7336384,0.9603399,-1.057874
pottedmeatcan_y+,0.7300109,0.9586334,-1.062628
pottedmeatcan_y+,0.7257484,0.9570902,-1.067706
pottedmeatcan_y+,0.7220418,0.9560112,-1.072588
pottedmeatcan_y+,0.7186046,0.9552453,-1.077812
pottedmeatcan_y+,0.715123,0.9550362,-1.083326
pottedmeatcan_y+,0.7122402,0.9550166,-1.088222
pottedmeatcan_y+,0.7089593,0.9550152,-1.096102
pottedmeatcan_y+,0.7071658,0.9552451,-1.103047
pottedmeatcan_y+,0.7059505,0.9556273,-1.108929
pottedmeatcan_y+,0.7050819,0.9560301,-1.114928
pottedmeatcan_y+,0.7043788,0.9566277,-1.121212
pottedmeatcan_y+,0.7039118,0.957276,-1.127636
pottedmeatcan_y+,0.7045157,0.9582826,-1.137246
pottedmeatcan_y+,0.7051865,0.9593106,-1.143753
pottedmeatcan_y+,0.7064612,0.9605217,-1.150313
pottedmeatcan_y+,0.7083333,0.961585,-1.156328
pottedmeatcan_y+,0.7105569,0.9622047,-1.161583
pottedmeatcan_y+,0.7135994,0.9624328,-1.167288
pottedmeatcan_y+,0.7171121,0.96217,-1.172477
pottedmeatcan_y+,0.7211222,0.9618031,-1.177074
pottedmeatcan_y+,0.7279189,0.9613134,-1.182871
pottedmeatcan_y+,0.7339959,0.9606978,-1.187716
pottedmeatcan_y+,0.7393112,0.9602159,-1.191295
pottedmeatcan_y+,0.7449157,0.960095,-1.194517
pottedmeatcan_y+,0.7506191,0.9607098,-1.196358
pottedmeatcan_y+,0.7564722,0.9610959,-1.198409
pottedmeatcan_y+,0.7631031,0.9609572,-1.200348
pottedmeatcan_y+,0.768032,0.9597102,-1.202219
pottedmeatcan_y+,0.7718124,0.9582292,-1.204357
pottedmeatcan_y+,0.7756392,0.9564894,-1.207782
pottedmeatcan_y+,0.778542,0.9551339,-1.210803
pottedmeatcan_y+,0.7814011,0.9546835,-1.214525
pottedmeatcan_y+,0.7833166,0.9550593,-1.217777
pottedmeatcan_y+,0.7848094,0.9559422,-1.221232
pottedmeatcan_y+,0.7859443,0.957818,-1.225762
pottedmeatcan_y+,0.786698,0.9590932,-1.229654
pottedmeatcan_y+,0.7869282,0.9597852,-1.232964
pottedmeatcan_y+,0.7867417,0.9601822,-1.235908
pottedmeatcan_y+,0.7865871,0.9603682,-1.239485
pottedmeatcan_y+,0.785803,0.960246,-1.242485
pottedmeatcan_y+,0.7843227,0.9596434,-1.246704
pottedmeatcan_y+,0.7827086,0.9593695,-1.249884
pottedmeatcan_y+,0.7808275,0.9592776,-1.253603
pottedmeatcan_y+,0.7784844,0.9595037,-1.256782
pottedmeatcan_y+,0.7755854,0.9603534,-1.259577
pottedmeatcan_y+,0.772043,0.9615674,-1.262699
