Scene,Camera X,Camera Y,Camera Z
pottedmeatcan_z-,0.4595694,1.105584,-1.080116
pottedmeatcan_z-,0.463569,1.102377,-1.071763
pottedmeatcan_z-,0.5362394,1.068796,-1.015388
pottedmeatcan_z-,0.5346614,1.070544,-1.01789
pottedmeatcan_z-,0.5330857,1.07188,-1.019696
pottedmeatcan_z-,0.5319276,1.072796,-1.02066
pottedmeatcan_z-,0.5306134,1.074104,-1.022157
pottedmeatcan_z-,0.5296414,1.074896,-1.022912
pottedmeatcan_z-,0.5283486,1.075958,-1.024001
pottedmeatcan_z-,0.5271221,1.076828,-1.025162
pottedmeatcan_z-,0.5259778,1.077957,-1.026226
pottedmeatcan_z-,0.5250656,1.078962,-1.027662
pottedmeatcan_z-,0.5242357,1.079842,-1.02921
pottedmeatcan_z-,0.523378,1.080526,-1.030301
pottedmeatcan_z-,0.5226581,1.080889,-1.031326
pottedmeatcan_z-,0.5221506,1.080977,-1.032188
pottedmeatcan_z-,0.5213652,1.08081,-1.032982
pottedmeatcan_z-,0.5210391,1.080634,-1.033276
pottedmeatcan_z-,0.5207688,1.080273,-1.033544
pottedmeatcan_z-,0.5206732,1.079811,-1.03332
pottedmeatcan_z-,0.5210608,1.079231,-1.033143
pottedmeatcan_z-,0.5219446,1.078522,-1.032914
pottedmeatcan_z-,0.5234278,1.077605,-1.032414
pottedmeatcan_z-,0.5253413,1.076787,-1.031618
pottedmeatcan_z-,0.5276587,1.076136,-1.03049
pottedmeatcan_z-,0.530498,1.075572,-1.029222
pottedmeatcan_z-,0.5332539,1.075127,-1.027831
pottedmeatcan_z-,0.536666,1.07461,-1.027236
pottedmeatcan_z-,0.5421932,1.073679,-1.026462
pottedmeatcan_z-,0.5465216,1.072953,-1.026117
pottedmeatcan_z-,0.5500897,1.072377,-1.026263
pottedmeatcan_z-,0.5532601,1.071822,-1.026545
pottedmeatcan_z-,0.5567271,1.071292,-1.02744
pottedmeatcan_z-,0.5595908,1.070827,-1.028284
pottedmeatcan_z-,0.5625818,1.070388,-1.029991
pottedmeatcan_z-,0.5633763,1.070247,-1.03042
pottedmeatcan_z-,0.5642915,1.070081,-1.031602
pottedmeatcan_z-,0.5648654,1.069805,-1.032473
pottedmeatcan_z-,0.5657536,1.069226,-1.033608
pottedmeatcan_z-,0.5663338,1.068311,-1.034115
pottedmeatcan_z-,0.5671021,1.066491,-1.03448
pottedmeatcan_z-,0.567749,1.063901,-1.034544
pottedmeatcan_z-,0.5684669,1.058831,-1.03439
pottedmeatcan_z-,0.5690186,1.053242,-1.034668
pottedmeatcan_z-,0.5692268,1.049011,-1.034125
pottedmeatcan_z-,0.5695419,1.044263,-1.033362
pottedmeatcan_z-,0.5699521,1.040121,-1.033199
pottedmeatcan_z-,0.5703412,1.036798,-1.032573
pottedmeatcan_z-,0.5706772,1.033298,-1.031058
pottedmeatcan_z-,0.5717177,1.031119,-1.030811
pottedmeatcan_z-,0.5727696,1.029927,-1.030742
pottedmeatcan_z-,0.573715,1.029453,-1.03093
pottedmeatcan_z-,0.5750464,1.029207,-1.031604
pottedmeatcan_z-,0.5759944,1.029278,-1.032102
pottedmeatcan_z-,0.5772312,1.029331,-1.032925
pottedmeatcan_z-,0.5779816,1.029303,-1.033545
pottedmeatcan_z-,0.579105,1.029252,-1.034286
pottedmeatcan_z-,0.580099,1.029094,-1.0348
pottedmeatcan_z-,0.5804616,1.028989,-1.034698
pottedmeatcan_z-,0.580685,1.028913,-1.03459
pottedmeatcan_z-,0.5806267,1.028778,-1.034457
pottedmeatcan_z-,0.579919,1.028339,-1.033283
pottedmeatcan_z-,0.5785581,1.027771,-1.031602
pottedmeatcan_z-,0.5773993,1.027259,-1.030301
pottedmeatcan_z-,0.5763597,1.026992,-1.029072
pottedmeatcan_z-,0.5754781,1.026839,-1.028199
pottedmeatcan_z-,0.5741158,1.026644,-1.026655
pottedmeatcan_z-,0.5731177,1.026404,-1.025718
pottedmeatcan_z-,0.5723417,1.026024,-1.025056
pottedmeatcan_z-,0.5714377,1.025308,-1.024113
pottedmeatcan_z-,0.570296,1.023888,-1.02313
pottedmeatcan_z-,0.5693886,1.022398,-1.022593
pottedmeatcan_z-,0.5688442,1.021382,-1.021954
pottedmeatcan_z-,0.5681752,1.019893,-1.02172
pottedmeatcan_z-,0.5679624,1.018963,-1.021721
pottedmeatcan_z-,0.5679913,1.018199,-1.022349
pottedmeatcan_z-,0.569376,1.017554,-1.024
pottedmeatcan_z-,0.5717304,1.017448,-1.026762
pottedmeatcan_z-,0.5748473,1.017587,-1.028984
pottedmeatcan_z-,0.5791226,1.017932,-1.031887
pottedmeatcan_z-,0.5840207,1.018309,-1.034473
pottedmeatcan_z-,0.5905238,1.018764,-1.037721
pottedmeatcan_z-,0.5975732,1.018966,-1.040788
pottedmeatcan_z-,0.6044176,1.018803,-1.043422
pottedmeatcan_z-,0.6155629,1.018933,-1.046635
pottedmeatcan_z-,0.6267429,1.019526,-1.049753
pottedmeatcan_z-,0.6356695,1.020067,-1.05188
pottedmeatcan_z-,0.6456566,1.020782,-1.054039
pottedmeatcan_z-,0.6561398,1.021397,-1.05616
pottedmeatcan_z-,0.6669729,1.021928,-1.058645
pottedmeatcan_z-,0.6810755,1.022101,-1.061657
pottedmeatcan_z-,0.6922224,1.022027,-1.064256
pottedmeatcan_z-,0.7036695,1.021888,-1.067494
pottedmeatcan_z-,0.7123697,1.021682,-1.070104
pottedmeatcan_z-,0.7217064,1.021547,-1.072929
pottedmeatcan_z-,0.7317589,1.021417,-1.076014
