Scene,Camera X,Camera Y,Camera Z
mediumclamp_z+,0.7061064,0.8428867,-0.8282634
mediumclamp_z+,0.7061532,0.8428802,-0.8284022
mediumclamp_z+,0.7035584,0.841747,-0.8199315
mediumclamp_z+,0.7038009,0.84147,-0.8200282
mediumclamp_z+,0.7033067,0.8414674,-0.8192104
mediumclamp_z+,0.7029781,0.8414143,-0.8186488
mediumclamp_z+,0.7027149,0.8413739,-0.8182853
mediumclamp_z+,0.7025321,0.8413364,-0.8180426
mediumclamp_z+,0.7023759,0.8412426,-0.8178271
mediumclamp_z+,0.7023643,0.8410968,-0.817777
mediumclamp_z+,0.7022641,0.8410231,-0.8176814
mediumclamp_z+,0.7022123,0.8409743,-0.8176352
mediumclamp_z+,0.702413,0.8409532,-0.8177633
mediumclamp_z+,0.702776,0.8409045,-0.8181866
mediumclamp_z+,0.7028887,0.8408185,-0.8182367
mediumclamp_z+,0.7029958,0.8407314,-0.8183505
mediumclamp_z+,0.7029996,0.8406188,-0.8184679
mediumclamp_z+,0.7031801,0.8405741,-0.8185343
mediumclamp_z+,0.7031735,0.8405365,-0.8184097
mediumclamp_z+,0.703266,0.8404518,-0.8185908
mediumclamp_z+,0.7033496,0.8404002,-0.8185831
mediumclamp_z+,0.7035454,0.8404372,-0.8186861
mediumclamp_z+,0.7034965,0.8404167,-0.8186169
mediumclamp_z+,0.7037742,0.8403782,-0.818837
mediumclamp_z+,0.7037812,0.8402663,-0.8187647
mediumclamp_z+,0.7038404,0.8402319,-0.8188017
mediumclamp_z+,0.7039265,0.8402551,-0.8187393
mediumclamp_z+,0.7039118,0.8402557,-0.8186992
mediumclamp_z+,0.7039492,0.8402153,-0.8188062
mediumclamp_z+,0.7039313,0.8401397,-0.8186638
mediumclamp_z+,0.703926,0.840093,-0.8184984
mediumclamp_z+,0.7038855,0.8400294,-0.8183374
mediumclamp_z+,0.7039201,0.8399851,-0.818087
mediumclamp_z+,0.7036546,0.8399966,-0.817791
mediumclamp_z+,0.7035009,0.8399549,-0.8174329
mediumclamp_z+,0.7031978,0.8400387,-0.816755
mediumclamp_z+,0.7031277,0.8401275,-0.8167352
mediumclamp_z+,0.7031198,0.8401439,-0.816553
mediumclamp_z+,0.7031022,0.8401065,-0.8163142
mediumclamp_z+,0.7030459,0.8400939,-0.8159355
mediumclamp_z+,0.7030588,0.8400705,-0.8156856
mediumclamp_z+,0.7031266,0.8400226,-0.8155571
mediumclamp_z+,0.7034263,0.8400055,-0.8155496
mediumclamp_z+,0.7036341,0.8400097,-0.8156857
mediumclamp_z+,0.7037063,0.8399698,-0.815528
mediumclamp_z+,0.7037804,0.8399236,-0.8153169
mediumclamp_z+,0.7037567,0.8399963,-0.8151014
mediumclamp_z+,0.7036669,0.8399844,-0.8148396
mediumclamp_z+,0.7036311,0.839931,-0.8146203
mediumclamp_z+,0.7036187,0.8399953,-0.8144309
mediumclamp_z+,0.7037199,0.8399552,-0.8144769
mediumclamp_z+,0.7038115,0.8399108,-0.8143138
mediumclamp_z+,0.7040436,0.8399611,-0.8144106
mediumclamp_z+,0.7041517,0.8399658,-0.8143989
mediumclamp_z+,0.7041165,0.8399855,-0.8143703
mediumclamp_z+,0.7040234,0.8399797,-0.81401
mediumclamp_z+,0.7038463,0.8399289,-0.8137615
mediumclamp_z+,0.7042956,0.8398908,-0.8142981
mediumclamp_z+,0.7045627,0.8397858,-0.8146461
mediumclamp_z+,0.7044218,0.8398558,-0.8143142
mediumclamp_z+,0.7043368,0.8397996,-0.8143072
mediumclamp_z+,0.704262,0.8398365,-0.8142331
mediumclamp_z+,0.7042758,0.8398929,-0.8142995
mediumclamp_z+,0.7041833,0.839825,-0.8142332
mediumclamp_z+,0.7040635,0.8398771,-0.814268
mediumclamp_z+,0.704099,0.839851,-0.8143412
mediumclamp_z+,0.7039919,0.8398616,-0.8143992
mediumclamp_z+,0.7038977,0.839833,-0.8144728
mediumclamp_z+,0.703912,0.8398483,-0.8145462
mediumclamp_z+,0.7037266,0.8398235,-0.8143249
mediumclamp_z+,0.7035652,0.8398589,-0.8142025
mediumclamp_z+,0.703365,0.8397942,-0.8140085
mediumclamp_z+,0.7036631,0.8397183,-0.8144034
mediumclamp_z+,0.7042174,0.8396933,-0.8151031
mediumclamp_z+,0.7040498,0.8397542,-0.8149598
mediumclamp_z+,0.7040115,0.839793,-0.8149512
mediumclamp_z+,0.7039257,0.8396987,-0.814716
mediumclamp_z+,0.7039807,0.839647,-0.8146895
mediumclamp_z+,0.7039986,0.8395793,-0.8145192
mediumclamp_z+,0.7043141,0.8396128,-0.8149345
mediumclamp_z+,0.7048903,0.8395576,-0.8151363
mediumclamp_z+,0.705336,0.8394976,-0.8151737
mediumclamp_z+,0.7058553,0.8394443,-0.8154761
mediumclamp_z+,0.7062008,0.83939,-0.8156422
mediumclamp_z+,0.706551,0.8393962,-0.8156345
mediumclamp_z+,0.7069519,0.8393832,-0.8158754
mediumclamp_z+,0.7074791,0.8393021,-0.8158208
mediumclamp_z+,0.7080624,0.8391585,-0.816115
mediumclamp_z+,0.7083794,0.839126,-0.8160392
mediumclamp_z+,0.7087618,0.8391432,-0.8159199
mediumclamp_z+,0.7090433,0.839105,-0.8158028
mediumclamp_z+,0.7094401,0.8391635,-0.8156979
mediumclamp_z+,0.7099513,0.839136,-0.8155603
mediumclamp_z+,0.7104929,0.8393138,-0.8159053
mediumclamp_z+,0.7116119,0.8393836,-0.8158219
mediumclamp_z+,0.7120742,0.8394324,-0.8156816
mediumclamp_z+,0.7128404,0.8394417,-0.8161831
mediumclamp_z+,0.7134336,0.839479,-0.816137
mediumclamp_z+,0.713643,0.8395567,-0.8171462
mediumclamp_z+,0.7156132,0.8395176,-0.8167936
mediumclamp_z+,0.7164424,0.8395211,-0.8170888
mediumclamp_z+,0.7172644,0.8394425,-0.8174084
mediumclamp_z+,0.7179531,0.8395086,-0.8175282
mediumclamp_z+,0.7180236,0.8395795,-0.8186141
mediumclamp_z+,0.7194948,0.8395781,-0.8191857
mediumclamp_z+,0.7221234,0.8395602,-0.8197902
mediumclamp_z+,0.7239222,0.8395338,-0.8199754
mediumclamp_z+,0.7247819,0.83956,-0.8203595
mediumclamp_z+,0.7258106,0.8394725,-0.8209848
mediumclamp_z+,0.7267969,0.8393127,-0.8215159
mediumclamp_z+,0.7278628,0.8392502,-0.8222107
mediumclamp_z+,0.7288782,0.8392133,-0.8228643
mediumclamp_z+,0.7297121,0.8393185,-0.823482
mediumclamp_z+,0.7308658,0.8392082,-0.8243116
mediumclamp_z+,0.7318302,0.8391771,-0.8251303
mediumclamp_z+,0.7324558,0.8391008,-0.8257303
mediumclamp_z+,0.7332274,0.8390532,-0.8264685
mediumclamp_z+,0.7338146,0.8389949,-0.8272412
mediumclamp_z+,0.7340118,0.8390006,-0.8283004
mediumclamp_z+,0.7350062,0.8389256,-0.828964
mediumclamp_z+,0.7352936,0.8389261,-0.8294051
mediumclamp_z+,0.7354597,0.838946,-0.8299422
