Scene,Camera X,Camera Y,Camera Z
pottedmeatcan_z+,0.4274503,1.47775,-0.6902134
pottedmeatcan_z+,0.4277077,1.477412,-0.6900064
pottedmeatcan_z+,0.422451,1.4683,-0.6808746
pottedmeatcan_z+,0.4197065,1.465661,-0.6814826
pottedmeatcan_z+,0.4192649,1.465322,-0.6813607
pottedmeatcan_z+,0.4190002,1.465038,-0.6813824
pottedmeatcan_z+,0.4185412,1.464365,-0.6813586
pottedmeatcan_z+,0.4181107,1.463899,-0.6813188
pottedmeatcan_z+,0.4176567,1.463353,-0.6813057
pottedmeatcan_z+,0.4171263,1.462868,-0.6811694
pottedmeatcan_z+,0.4165811,1.462354,-0.6809185
pottedmeatcan_z+,0.4160378,1.461728,-0.6806991
pottedmeatcan_z+,0.4155057,1.461236,-0.680493
pottedmeatcan_z+,0.4150461,1.460718,-0.6802648
pottedmeatcan_z+,0.4145268,1.460092,-0.6798363
pottedmeatcan_z+,0.4140929,1.459351,-0.6793269
pottedmeatcan_z+,0.4138225,1.458388,-0.6787985
pottedmeatcan_z+,0.4137008,1.457243,-0.6781791
pottedmeatcan_z+,0.413669,1.455241,-0.6768721
pottedmeatcan_z+,0.4139349,1.453133,-0.6756144
pottedmeatcan_z+,0.4142314,1.450877,-0.674274
pottedmeatcan_z+,0.4145557,1.448619,-0.6728493
pottedmeatcan_z+,0.4150169,1.445617,-0.6712537
pottedmeatcan_z+,0.4156355,1.442601,-0.6698675
pottedmeatcan_z+,0.4160496,1.439904,-0.6685075
pottedmeatcan_z+,0.4168564,1.435346,-0.666391
pottedmeatcan_z+,0.4166288,1.434065,-0.6653159
pottedmeatcan_z+,0.4168766,1.430728,-0.663474
pottedmeatcan_z+,0.4171321,1.427897,-0.6621681
pottedmeatcan_z+,0.4175231,1.424946,-0.6604917
pottedmeatcan_z+,0.4179217,1.42207,-0.6582316
pottedmeatcan_z+,0.4185655,1.419447,-0.6561902
pottedmeatcan_z+,0.419887,1.416391,-0.6537442
pottedmeatcan_z+,0.4201455,1.415176,-0.6522217
pottedmeatcan_z+,0.421104,1.4131,-0.6498592
pottedmeatcan_z+,0.4221801,1.411279,-0.6479133
pottedmeatcan_z+,0.4235217,1.409318,-0.6459134
pottedmeatcan_z+,0.4247751,1.40747,-0.6439502
pottedmeatcan_z+,0.4261933,1.405307,-0.6420847
pottedmeatcan_z+,0.4280241,1.402996,-0.6400433
pottedmeatcan_z+,0.4305573,1.400064,-0.637341
pottedmeatcan_z+,0.4313216,1.399022,-0.6364097
pottedmeatcan_z+,0.4333965,1.396747,-0.634316
pottedmeatcan_z+,0.435657,1.394412,-0.632461
pottedmeatcan_z+,0.4381489,1.391795,-0.6308885
pottedmeatcan_z+,0.4409393,1.388705,-0.6294708
pottedmeatcan_z+,0.4435011,1.385952,-0.6278601
pottedmeatcan_z+,0.4471595,1.382424,-0.6256163
pottedmeatcan_z+,0.4486695,1.3813,-0.6243552
pottedmeatcan_z+,0.4515085,1.379346,-0.6223698
pottedmeatcan_z+,0.4545768,1.377539,-0.6206836
pottedmeatcan_z+,0.4582211,1.375617,-0.6194027
pottedmeatcan_z+,0.4618992,1.373939,-0.6182457
pottedmeatcan_z+,0.4659138,1.372406,-0.6168578
pottedmeatcan_z+,0.4704858,1.371053,-0.6156131
pottedmeatcan_z+,0.4770459,1.369209,-0.6142617
pottedmeatcan_z+,0.4792846,1.368988,-0.6136352
pottedmeatcan_z+,0.4844816,1.367873,-0.6128072
pottedmeatcan_z+,0.4902163,1.366625,-0.6122234
pottedmeatcan_z+,0.4934824,1.366211,-0.6114774
pottedmeatcan_z+,0.4989972,1.365208,-0.6109874
pottedmeatcan_z+,0.5040534,1.364358,-0.6108961
pottedmeatcan_z+,0.5086294,1.363554,-0.6109906
pottedmeatcan_z+,0.5153167,1.362402,-0.6116871
pottedmeatcan_z+,0.5207845,1.361631,-0.6123097
pottedmeatcan_z+,0.5256347,1.361191,-0.6130149
pottedmeatcan_z+,0.530161,1.360878,-0.6141744
pottedmeatcan_z+,0.5350264,1.36049,-0.6155918
pottedmeatcan_z+,0.5394027,1.360188,-0.6173939
pottedmeatcan_z+,0.5435197,1.35952,-0.6195138
pottedmeatcan_z+,0.5490971,1.357393,-0.623587
pottedmeatcan_z+,0.5506205,1.355906,-0.6258944
pottedmeatcan_z+,0.5533741,1.352658,-0.630316
pottedmeatcan_z+,0.5553854,1.348432,-0.6355827
pottedmeatcan_z+,0.5560195,1.344588,-0.6416259
pottedmeatcan_z+,0.5556457,1.341376,-0.6480401
pottedmeatcan_z+,0.5540699,1.339397,-0.6564327
pottedmeatcan_z+,0.5526953,1.335319,-0.6670896
pottedmeatcan_z+,0.5509025,1.333955,-0.6721442
pottedmeatcan_z+,0.5482611,1.33083,-0.6803315
pottedmeatcan_z+,0.5440668,1.326412,-0.6893539
