Scene,Camera X,Camera Y,Camera Z
foambrick_x-,0.9796965,0.8133149,-1.366534
foambrick_x-,0.9799361,0.8133669,-1.367137
foambrick_x-,0.9800387,0.8141592,-1.374212
foambrick_x-,0.9834173,0.8137552,-1.378928
foambrick_x-,0.9834043,0.8139483,-1.378903
foambrick_x-,0.983429,0.8139786,-1.378944
foambrick_x-,0.9834074,0.8139998,-1.378767
foambrick_x-,0.9835146,0.8140507,-1.378697
foambrick_x-,0.9837278,0.8140523,-1.378746
foambrick_x-,0.984154,0.8140811,-1.378906
foambrick_x-,0.9842233,0.8140912,-1.378624
foambrick_x-,0.9841751,0.8140723,-1.378395
foambrick_x-,0.9851837,0.8139198,-1.379784
foambrick_x-,0.9850863,0.813866,-1.379643
foambrick_x-,0.9851344,0.8137684,-1.379838
foambrick_x-,0.9854584,0.8137339,-1.38057
foambrick_x-,0.9856451,0.8136846,-1.381407
foambrick_x-,0.9857774,0.8136812,-1.381799
foambrick_x-,0.9856818,0.8136231,-1.382149
foambrick_x-,0.9851817,0.8136335,-1.381856
foambrick_x-,0.9857619,0.8136553,-1.383296
foambrick_x-,0.9854065,0.8137362,-1.383338
foambrick_x-,0.9852476,0.8138164,-1.383547
foambrick_x-,0.9852878,0.8139122,-1.384127
foambrick_x-,0.9858728,0.8139679,-1.385525
foambrick_x-,0.9858457,0.8140057,-1.385858
foambrick_x-,0.9857606,0.814099,-1.385725
foambrick_x-,0.9857371,0.8140838,-1.385668
foambrick_x-,0.9855974,0.8139899,-1.385108
foambrick_x-,0.9859638,0.813853,-1.385046
foambrick_x-,0.9866709,0.813727,-1.38542
foambrick_x-,0.9886978,0.8134294,-1.387309
foambrick_x-,0.9904172,0.813158,-1.388648
foambrick_x-,0.9918698,0.8130406,-1.389679
foambrick_x-,0.992954,0.8129779,-1.390292
foambrick_x-,0.9939643,0.8128763,-1.390644
foambrick_x-,0.993306,0.8130229,-1.388868
foambrick_x-,0.9931073,0.8128156,-1.387529
foambrick_x-,0.9933155,0.8121802,-1.385645
foambrick_x-,0.9927866,0.8117117,-1.385072
foambrick_x-,0.9924915,0.8109854,-1.38393
foambrick_x-,0.9921729,0.8101183,-1.383259
foambrick_x-,0.9932593,0.8093063,-1.385226
foambrick_x-,0.9958134,0.8086903,-1.38999
foambrick_x-,0.9958895,0.8083345,-1.391503
foambrick_x-,0.9964014,0.8077341,-1.395621
foambrick_x-,0.9972641,0.8069646,-1.399333
foambrick_x-,0.9977816,0.8060429,-1.402733
foambrick_x-,0.9962568,0.8051971,-1.403703
foambrick_x-,0.995147,0.8044356,-1.404922
foambrick_x-,0.9924829,0.8040085,-1.404081
foambrick_x-,0.9910935,0.8038439,-1.404915
