Scene,Camera X,Camera Y,Camera Z
mustardbottle_y+,0.5081268,0.9124691,-0.8842154
mustardbottle_y+,0.5070626,0.9121566,-0.8842764
mustardbottle_y+,0.4751949,0.9138926,-0.8744698
mustardbottle_y+,0.4661522,0.9033186,-0.8634929
mustardbottle_y+,0.4645627,0.900107,-0.8614439
mustardbottle_y+,0.4636869,0.8985103,-0.8600818
mustardbottle_y+,0.462736,0.8961378,-0.8581972
mustardbottle_y+,0.4623362,0.8923408,-0.8557018
mustardbottle_y+,0.4614731,0.8918309,-0.8561077
mustardbottle_y+,0.4604768,0.8899909,-0.8551417
mustardbottle_y+,0.4593292,0.8886368,-0.8542206
mustardbottle_y+,0.4581665,0.8872578,-0.8536825
mustardbottle_y+,0.4571175,0.886007,-0.8535993
mustardbottle_y+,0.4559312,0.8851328,-0.8532766
mustardbottle_y+,0.4552442,0.8837679,-0.852827
mustardbottle_y+,0.4546846,0.8840408,-0.8526162
mustardbottle_y+,0.4545394,0.8834117,-0.8520188
mustardbottle_y+,0.4543246,0.8835238,-0.8514804
mustardbottle_y+,0.4540498,0.8836614,-0.8513883
mustardbottle_y+,0.4545887,0.8833601,-0.850412
mustardbottle_y+,0.4548418,0.8832299,-0.8509527
mustardbottle_y+,0.4557568,0.8828533,-0.8508521
mustardbottle_y+,0.4566444,0.8825069,-0.8504489
mustardbottle_y+,0.4581074,0.8818662,-0.8494118
mustardbottle_y+,0.4585135,0.8817034,-0.8497897
mustardbottle_y+,0.4600308,0.8809717,-0.8492391
mustardbottle_y+,0.4600052,0.8809363,-0.8497051
mustardbottle_y+,0.4615018,0.8801997,-0.849107
mustardbottle_y+,0.4617178,0.880284,-0.8502403
mustardbottle_y+,0.4630999,0.8796591,-0.8498673
mustardbottle_y+,0.4631857,0.8798289,-0.8506769
mustardbottle_y+,0.4639136,0.8797243,-0.8505647
mustardbottle_y+,0.4650496,0.8793973,-0.8502737
mustardbottle_y+,0.4653098,0.8792781,-0.8505896
mustardbottle_y+,0.4659885,0.8790979,-0.8507687
mustardbottle_y+,0.4669435,0.8788871,-0.8513626
mustardbottle_y+,0.4675978,0.8787035,-0.8515291
mustardbottle_y+,0.4686339,0.8781834,-0.8512728
mustardbottle_y+,0.4682485,0.8781937,-0.8512125
mustardbottle_y+,0.4687552,0.8772609,-0.8503639
mustardbottle_y+,0.4691576,0.8766611,-0.8499156
mustardbottle_y+,0.469248,0.8760322,-0.8496705
mustardbottle_y+,0.4693184,0.8755404,-0.8495321
mustardbottle_y+,0.4694779,0.8750862,-0.8497639
mustardbottle_y+,0.4693543,0.8745654,-0.8494427
mustardbottle_y+,0.4693819,0.8740368,-0.8490809
mustardbottle_y+,0.4693973,0.8735915,-0.8492057
mustardbottle_y+,0.469429,0.87296,-0.8492989
mustardbottle_y+,0.4695746,0.872398,-0.8495817
