Scene,Camera X,Camera Y,Camera Z
mediumclamp_x+,0.6259305,1.500404,-1.115266
mediumclamp_x+,0.6259602,1.500153,-1.115676
mediumclamp_x+,0.6165446,1.500678,-1.106013
mediumclamp_x+,0.6160893,1.501234,-1.105281
mediumclamp_x+,0.6153228,1.502485,-1.103984
mediumclamp_x+,0.6148604,1.503455,-1.103253
mediumclamp_x+,0.6144314,1.502971,-1.103905
mediumclamp_x+,0.6135856,1.50372,-1.10187
mediumclamp_x+,0.6130582,1.504072,-1.10184
mediumclamp_x+,0.6124645,1.50406,-1.10137
mediumclamp_x+,0.6115699,1.503798,-1.100358
mediumclamp_x+,0.6107043,1.503713,-1.100068
mediumclamp_x+,0.6100389,1.503685,-1.099483
mediumclamp_x+,0.609535,1.503784,-1.098838
mediumclamp_x+,0.6093635,1.503797,-1.098495
mediumclamp_x+,0.6087895,1.503429,-1.09704
mediumclamp_x+,0.6089326,1.503654,-1.097539
mediumclamp_x+,0.6089785,1.503335,-1.096804
mediumclamp_x+,0.6087876,1.503208,-1.096139
mediumclamp_x+,0.6086846,1.502935,-1.095727
mediumclamp_x+,0.6086126,1.502731,-1.095358
mediumclamp_x+,0.6085561,1.502762,-1.094616
mediumclamp_x+,0.6079713,1.502441,-1.092337
mediumclamp_x+,0.6084787,1.502992,-1.093027
mediumclamp_x+,0.608327,1.502977,-1.092194
mediumclamp_x+,0.6080316,1.50297,-1.091898
mediumclamp_x+,0.6089443,1.503233,-1.091594
mediumclamp_x+,0.6084937,1.503085,-1.089627
mediumclamp_x+,0.6085976,1.50325,-1.089869
mediumclamp_x+,0.6090673,1.503892,-1.090259
mediumclamp_x+,0.6091386,1.504015,-1.089876
mediumclamp_x+,0.6096005,1.504733,-1.091254
mediumclamp_x+,0.6093944,1.505116,-1.090691
mediumclamp_x+,0.6095844,1.50569,-1.090936
mediumclamp_x+,0.6101468,1.505726,-1.092278
mediumclamp_x+,0.6104783,1.505716,-1.093282
mediumclamp_x+,0.6107396,1.506134,-1.094687
mediumclamp_x+,0.6109105,1.50639,-1.095395
mediumclamp_x+,0.6121812,1.505486,-1.096438
mediumclamp_x+,0.6134609,1.504529,-1.097541
mediumclamp_x+,0.6141577,1.503589,-1.0978
mediumclamp_x+,0.6145705,1.502908,-1.097506
mediumclamp_x+,0.6154177,1.501786,-1.096866
mediumclamp_x+,0.6163628,1.500451,-1.095862
mediumclamp_x+,0.6173087,1.499317,-1.094322
mediumclamp_x+,0.6185148,1.498218,-1.092985
mediumclamp_x+,0.6195678,1.497066,-1.091672
mediumclamp_x+,0.620358,1.496077,-1.090459
mediumclamp_x+,0.6211236,1.494981,-1.089092
mediumclamp_x+,0.6224657,1.494182,-1.089068
mediumclamp_x+,0.6233408,1.493484,-1.088961
mediumclamp_x+,0.6234599,1.493492,-1.089787
mediumclamp_x+,0.6258817,1.491804,-1.088535
