Scene,Camera X,Camera Y,Camera Z
mustardbottle_y-,0.8085923,1.069848,-1.05193
mustardbottle_y-,0.8073056,1.069352,-1.05089
mustardbottle_y-,0.709653,1.05884,-1.039147
mustardbottle_y-,0.7122939,1.06006,-1.039922
mustardbottle_y-,0.7129937,1.060068,-1.040396
mustardbottle_y-,0.7134008,1.059963,-1.040478
mustardbottle_y-,0.7135231,1.059879,-1.04048
mustardbottle_y-,0.7135741,1.059972,-1.040609
mustardbottle_y-,0.7135421,1.060133,-1.040946
mustardbottle_y-,0.7133546,1.060585,-1.041472
mustardbottle_y-,0.7128899,1.061176,-1.042409
mustardbottle_y-,0.7122204,1.061833,-1.042765
mustardbottle_y-,0.7127058,1.062032,-1.042231
mustardbottle_y-,0.714128,1.062137,-1.040399
mustardbottle_y-,0.7165084,1.061506,-1.038812
mustardbottle_y-,0.719279,1.06085,-1.037603
mustardbottle_y-,0.7229092,1.060577,-1.036657
mustardbottle_y-,0.7260232,1.060442,-1.035205
mustardbottle_y-,0.7292234,1.060124,-1.034968
mustardbottle_y-,0.7327076,1.060055,-1.034299
mustardbottle_y-,0.7356655,1.06038,-1.033895
mustardbottle_y-,0.7392389,1.060092,-1.033466
mustardbottle_y-,0.7426212,1.060331,-1.033711
mustardbottle_y-,0.7453541,1.061083,-1.033014
mustardbottle_y-,0.7466241,1.06157,-1.03234
mustardbottle_y-,0.7497342,1.062637,-1.033117
mustardbottle_y-,0.7520264,1.063468,-1.033339
mustardbottle_y-,0.7535269,1.063817,-1.033509
mustardbottle_y-,0.7555038,1.064193,-1.033949
mustardbottle_y-,0.7582532,1.064612,-1.035865
mustardbottle_y-,0.760541,1.064863,-1.037131
mustardbottle_y-,0.7618075,1.065197,-1.037878
mustardbottle_y-,0.7626843,1.065363,-1.03783
mustardbottle_y-,0.7639797,1.065783,-1.038848
mustardbottle_y-,0.7643715,1.066288,-1.038719
mustardbottle_y-,0.7653835,1.066695,-1.039477
mustardbottle_y-,0.7669042,1.06698,-1.041687
mustardbottle_y-,0.7680427,1.067276,-1.043571
mustardbottle_y-,0.768281,1.067433,-1.044626
mustardbottle_y-,0.7679473,1.067922,-1.04514
mustardbottle_y-,0.7675973,1.068699,-1.04544
mustardbottle_y-,0.7674507,1.069278,-1.045893
mustardbottle_y-,0.7672144,1.069532,-1.046536
mustardbottle_y-,0.7672766,1.069479,-1.048292
mustardbottle_y-,0.7673381,1.069523,-1.050088
mustardbottle_y-,0.7670407,1.069616,-1.051015
mustardbottle_y-,0.7668063,1.06981,-1.052474
mustardbottle_y-,0.7671185,1.070015,-1.054688
mustardbottle_y-,0.7669587,1.070205,-1.056117
mustardbottle_y-,0.7667001,1.070081,-1.058045
mustardbottle_y-,0.7660938,1.069227,-1.060941
mustardbottle_y-,0.7655919,1.068941,-1.062593
mustardbottle_y-,0.7654222,1.068578,-1.064552
mustardbottle_y-,0.7643238,1.068271,-1.06601
mustardbottle_y-,0.7637481,1.06776,-1.067683
mustardbottle_y-,0.7641307,1.068177,-1.06841
mustardbottle_y-,0.7651166,1.068811,-1.070112
mustardbottle_y-,0.7675424,1.069634,-1.072046
mustardbottle_y-,0.7686738,1.069282,-1.072513
mustardbottle_y-,0.770142,1.068938,-1.073489
mustardbottle_y-,0.7716428,1.068337,-1.073647
mustardbottle_y-,0.7739151,1.068086,-1.073136
mustardbottle_y-,0.7752268,1.067767,-1.071451
mustardbottle_y-,0.775513,1.067544,-1.07143
mustardbottle_y-,0.7748341,1.067913,-1.071292
mustardbottle_y-,0.7747042,1.068081,-1.070058
mustardbottle_y-,0.7743098,1.0674,-1.068408
mustardbottle_y-,0.7747011,1.06642,-1.069265
mustardbottle_y-,0.7774549,1.062073,-1.068189
mustardbottle_y-,0.7794488,1.059278,-1.068045
mustardbottle_y-,0.7819819,1.05678,-1.068385
mustardbottle_y-,0.7832119,1.054847,-1.069686
mustardbottle_y-,0.7828242,1.054975,-1.069938
mustardbottle_y-,0.783778,1.055877,-1.070143
mustardbottle_y-,0.7833346,1.057197,-1.070152
mustardbottle_y-,0.7830032,1.059033,-1.068478
mustardbottle_y-,0.7825316,1.061576,-1.06782
mustardbottle_y-,0.7817132,1.063211,-1.066534
mustardbottle_y-,0.7814952,1.064589,-1.066133
mustardbottle_y-,0.7810118,1.065534,-1.064955
mustardbottle_y-,0.7805467,1.066326,-1.063862
mustardbottle_y-,0.7800574,1.067171,-1.062893
mustardbottle_y-,0.7804504,1.066761,-1.061409
mustardbottle_y-,0.7793815,1.067824,-1.062587
mustardbottle_y-,0.7796866,1.069194,-1.063014
mustardbottle_y-,0.7791417,1.070269,-1.061887
mustardbottle_y-,0.7792463,1.071099,-1.061764
mustardbottle_y-,0.7793966,1.072415,-1.062455
mustardbottle_y-,0.7803378,1.072923,-1.063518
mustardbottle_y-,0.7808723,1.073394,-1.064523
mustardbottle_y-,0.7811165,1.073834,-1.065444
mustardbottle_y-,0.7811337,1.074266,-1.066301
mustardbottle_y-,0.7814345,1.075126,-1.0675
mustardbottle_y-,0.781671,1.075404,-1.067708
mustardbottle_y-,0.7810728,1.07561,-1.067563
mustardbottle_y-,0.7818838,1.075614,-1.069168
mustardbottle_y-,0.782071,1.075219,-1.070127
mustardbottle_y-,0.7817624,1.074179,-1.070965
mustardbottle_y-,0.7818478,1.073898,-1.070924
mustardbottle_y-,0.7830334,1.073386,-1.071688
mustardbottle_y-,0.7842231,1.072088,-1.072685
mustardbottle_y-,0.7849244,1.070785,-1.072388
mustardbottle_y-,0.786115,1.069152,-1.0727
mustardbottle_y-,0.7864105,1.065565,-1.071048
mustardbottle_y-,0.7864607,1.062197,-1.069866
mustardbottle_y-,0.7870657,1.058012,-1.069795
