Scene,Camera X,Camera Y,Camera Z
foambrick_z-,0.8504395,1.439389,-1.144919
foambrick_z-,0.8502909,1.439182,-1.14398
foambrick_z-,0.8288853,1.452648,-1.120226
foambrick_z-,0.8292923,1.453178,-1.119068
foambrick_z-,0.8290247,1.453838,-1.119058
foambrick_z-,0.8297566,1.454252,-1.119825
foambrick_z-,0.8299142,1.454562,-1.120138
foambrick_z-,0.8299968,1.454781,-1.120302
foambrick_z-,0.8300136,1.455086,-1.120302
foambrick_z-,0.8304716,1.45538,-1.120879
foambrick_z-,0.8311038,1.455752,-1.121765
foambrick_z-,0.8312672,1.456072,-1.122221
foambrick_z-,0.8313709,1.45652,-1.122501
foambrick_z-,0.8321142,1.457288,-1.123531
foambrick_z-,0.8331307,1.458076,-1.124578
foambrick_z-,0.8343083,1.458658,-1.125187
foambrick_z-,0.8356657,1.458933,-1.12551
foambrick_z-,0.8372573,1.458922,-1.125619
foambrick_z-,0.8384786,1.458665,-1.124993
foambrick_z-,0.8398029,1.458012,-1.124188
foambrick_z-,0.8410402,1.457002,-1.12321
foambrick_z-,0.8429635,1.455128,-1.121871
foambrick_z-,0.8438595,1.45379,-1.121244
foambrick_z-,0.8452684,1.451877,-1.11999
foambrick_z-,0.8467951,1.449772,-1.11849
foambrick_z-,0.8487388,1.447594,-1.11713
foambrick_z-,0.8512354,1.445713,-1.115521
foambrick_z-,0.8537593,1.444063,-1.114161
foambrick_z-,0.8563326,1.441952,-1.113099
foambrick_z-,0.8603708,1.437434,-1.11103
foambrick_z-,0.8616,1.434679,-1.110307
foambrick_z-,0.8644798,1.428188,-1.108487
foambrick_z-,0.8668223,1.420485,-1.108286
foambrick_z-,0.8690165,1.414956,-1.108081
foambrick_z-,0.8717302,1.413177,-1.105848
foambrick_z-,0.8740838,1.412094,-1.104841
foambrick_z-,0.8764973,1.411709,-1.104713
foambrick_z-,0.8770875,1.411942,-1.104709
foambrick_z-,0.8778254,1.412138,-1.104602
foambrick_z-,0.8783514,1.411656,-1.104495
foambrick_z-,0.8790268,1.409988,-1.104603
foambrick_z-,0.879751,1.40741,-1.104381
foambrick_z-,0.8808095,1.403917,-1.104258
foambrick_z-,0.882239,1.399657,-1.104523
foambrick_z-,0.8842039,1.395759,-1.104381
foambrick_z-,0.8854712,1.395211,-1.103347
foambrick_z-,0.8874387,1.393864,-1.102959
foambrick_z-,0.8891038,1.393006,-1.102856
foambrick_z-,0.8907977,1.392578,-1.102756
foambrick_z-,0.8924765,1.392378,-1.102824
foambrick_z-,0.893777,1.392236,-1.102899
foambrick_z-,0.8951686,1.392059,-1.103041
foambrick_z-,0.8974854,1.391734,-1.103344
foambrick_z-,0.8979751,1.391847,-1.103312
foambrick_z-,0.8993827,1.391948,-1.103456
foambrick_z-,0.9007501,1.392037,-1.103609
foambrick_z-,0.9021719,1.392261,-1.103875
foambrick_z-,0.9034653,1.392713,-1.10396
foambrick_z-,0.9049532,1.393166,-1.104249
foambrick_z-,0.9070047,1.393958,-1.104762
foambrick_z-,0.9078428,1.394421,-1.104611
foambrick_z-,0.9093108,1.395332,-1.104577
foambrick_z-,0.9107171,1.396075,-1.104194
foambrick_z-,0.9119092,1.396996,-1.104255
foambrick_z-,0.9128464,1.397839,-1.103975
foambrick_z-,0.9139631,1.398812,-1.10397
foambrick_z-,0.9146276,1.399539,-1.103518
foambrick_z-,0.9159746,1.400227,-1.103702
foambrick_z-,0.916697,1.400639,-1.103615
foambrick_z-,0.9177592,1.401117,-1.103479
foambrick_z-,0.9189679,1.401434,-1.103483
foambrick_z-,0.9206529,1.40171,-1.103556
foambrick_z-,0.9224072,1.402016,-1.103706
foambrick_z-,0.9241081,1.402127,-1.10378
foambrick_z-,0.9264259,1.402281,-1.103828
foambrick_z-,0.9271942,1.402286,-1.103557
foambrick_z-,0.9287851,1.40235,-1.10344
foambrick_z-,0.9302773,1.402389,-1.103317
foambrick_z-,0.9316368,1.402366,-1.10312
foambrick_z-,0.9332052,1.402252,-1.103145
foambrick_z-,0.9343769,1.401992,-1.103029
foambrick_z-,0.9363675,1.40144,-1.103395
