Scene,Camera X,Camera Y,Camera Z
gelatinbox_x-,0.5617417,0.9670647,-0.9979371
gelatinbox_x-,0.5618311,0.9671552,-0.9976144
gelatinbox_x-,0.5623084,0.9669701,-0.9949954
gelatinbox_x-,0.5619897,0.9669173,-0.994921
gelatinbox_x-,0.5617148,0.966714,-0.994913
gelatinbox_x-,0.5616793,0.966559,-0.9947125
gelatinbox_x-,0.5616592,0.9665529,-0.9946221
gelatinbox_x-,0.5611492,0.9670308,-0.9948173
gelatinbox_x-,0.560903,0.9671857,-0.9948702
gelatinbox_x-,0.5609219,0.9672734,-0.994763
gelatinbox_x-,0.5607733,0.9675354,-0.9945302
gelatinbox_x-,0.5605977,0.9675149,-0.9940566
gelatinbox_x-,0.560474,0.9675083,-0.9937528
gelatinbox_x-,0.5604789,0.9673774,-0.9934778
gelatinbox_x-,0.5606556,0.9671921,-0.9934405
gelatinbox_x-,0.5607203,0.9670598,-0.9933362
gelatinbox_x-,0.5609325,0.9670336,-0.9933947
gelatinbox_x-,0.5610065,0.9669652,-0.9929498
gelatinbox_x-,0.561219,0.9669808,-0.9923719
gelatinbox_x-,0.5612452,0.9671058,-0.9918832
gelatinbox_x-,0.5615731,0.966837,-0.9913568
gelatinbox_x-,0.5623372,0.9667902,-0.9900509
gelatinbox_x-,0.5627278,0.96671,-0.9898524
gelatinbox_x-,0.5635899,0.9666314,-0.9894593
gelatinbox_x-,0.5650769,0.9664788,-0.9894101
gelatinbox_x-,0.5661926,0.9662159,-0.9888847
gelatinbox_x-,0.5680556,0.9657712,-0.9884248
gelatinbox_x-,0.5696145,0.9655767,-0.9877951
gelatinbox_x-,0.5719005,0.9650602,-0.9864373
gelatinbox_x-,0.5741186,0.964905,-0.9849885
gelatinbox_x-,0.5753338,0.9650829,-0.9843911
gelatinbox_x-,0.5782033,0.9649999,-0.9845192
gelatinbox_x-,0.5798795,0.9649874,-0.9842219
gelatinbox_x-,0.5821406,0.9648325,-0.9834046
gelatinbox_x-,0.5843397,0.9647703,-0.9829859
gelatinbox_x-,0.5874844,0.964447,-0.9831201
gelatinbox_x-,0.5905407,0.9640358,-0.9831187
gelatinbox_x-,0.5932314,0.9635141,-0.9839101
gelatinbox_x-,0.5956762,0.9627078,-0.9844102
gelatinbox_x-,0.597744,0.9616044,-0.9846117
gelatinbox_x-,0.5999098,0.959918,-0.9850409
gelatinbox_x-,0.6018841,0.9578869,-0.9861733
gelatinbox_x-,0.6037903,0.9548652,-0.9881288
gelatinbox_x-,0.6056327,0.9516995,-0.9897659
gelatinbox_x-,0.6067969,0.9493667,-0.9915203
gelatinbox_x-,0.6079695,0.947116,-0.9933007
gelatinbox_x-,0.6092188,0.9452367,-0.9954255
gelatinbox_x-,0.6102279,0.9441355,-0.9974748
gelatinbox_x-,0.6121013,0.9429667,-1.000589
gelatinbox_x-,0.6123203,0.9423345,-1.002455
gelatinbox_x-,0.613409,0.9410313,-1.005984
gelatinbox_x-,0.6144291,0.9399701,-1.009805
gelatinbox_x-,0.6156802,0.9391581,-1.014174
gelatinbox_x-,0.6171114,0.9385179,-1.019345
gelatinbox_x-,0.6186222,0.9380369,-1.02429
gelatinbox_x-,0.6206812,0.9376045,-1.030109
gelatinbox_x-,0.6239493,0.9371512,-1.037776
gelatinbox_x-,0.6274533,0.9362395,-1.045449
gelatinbox_x-,0.6310133,0.9353493,-1.052149
gelatinbox_x-,0.6348241,0.9343933,-1.059342
gelatinbox_x-,0.6392091,0.9337477,-1.067118
gelatinbox_x-,0.6439535,0.9333246,-1.074836
gelatinbox_x-,0.6490346,0.933031,-1.08279
gelatinbox_x-,0.6563559,0.932851,-1.094405
gelatinbox_x-,0.6626554,0.9328572,-1.104657
gelatinbox_x-,0.6677666,0.9330654,-1.113167
gelatinbox_x-,0.6729373,0.9332212,-1.121989
gelatinbox_x-,0.6775066,0.9331337,-1.130399
gelatinbox_x-,0.6818967,0.93305,-1.139235
gelatinbox_x-,0.6856814,0.9329974,-1.147649
gelatinbox_x-,0.6899117,0.9335345,-1.157999
gelatinbox_x-,0.6928186,0.9339787,-1.165929
gelatinbox_x-,0.6952649,0.9343042,-1.173861
gelatinbox_x-,0.6969944,0.9345813,-1.180451
gelatinbox_x-,0.6987101,0.9348021,-1.186966
gelatinbox_x-,0.7002716,0.9347536,-1.193732
gelatinbox_x-,0.7014028,0.9344711,-1.199684
gelatinbox_x-,0.7024048,0.9343741,-1.206917
gelatinbox_x-,0.7031938,0.9344141,-1.212151
gelatinbox_x-,0.7039498,0.9342456,-1.217174
gelatinbox_x-,0.7043067,0.9339465,-1.221636
gelatinbox_x-,0.7045247,0.9333557,-1.22625
gelatinbox_x-,0.7043584,0.9332379,-1.231063
gelatinbox_x-,0.7038612,0.9331943,-1.234641
gelatinbox_x-,0.7034754,0.9332713,-1.23965
gelatinbox_x-,0.7033182,0.9327846,-1.243711
gelatinbox_x-,0.703609,0.9323577,-1.247791
gelatinbox_x-,0.7041666,0.9320664,-1.251436
gelatinbox_x-,0.7048466,0.931555,-1.254914
gelatinbox_x-,0.7059287,0.9311084,-1.259248
gelatinbox_x-,0.707121,0.9308923,-1.263096
gelatinbox_x-,0.7099554,0.9306688,-1.269511
gelatinbox_x-,0.712346,0.9302863,-1.274349
gelatinbox_x-,0.7148021,0.9298927,-1.278838
gelatinbox_x-,0.7176128,0.929602,-1.283719
gelatinbox_x-,0.7210369,0.9294661,-1.288702
gelatinbox_x-,0.7251246,0.9293794,-1.293712
gelatinbox_x-,0.7296823,0.9291574,-1.298715
gelatinbox_x-,0.7367735,0.9287269,-1.305759
gelatinbox_x-,0.7430729,0.9284624,-1.311124
gelatinbox_x-,0.7501451,0.9284351,-1.316716
gelatinbox_x-,0.7579947,0.9286448,-1.322263
gelatinbox_x-,0.7642728,0.9288664,-1.326409
gelatinbox_x-,0.7722493,0.9288949,-1.332044
gelatinbox_x-,0.7789975,0.9289336,-1.336869
gelatinbox_x-,0.7886825,0.9293554,-1.343789
gelatinbox_x-,0.7956301,0.9296724,-1.349052
gelatinbox_x-,0.8009972,0.9300158,-1.352831
gelatinbox_x-,0.8070073,0.9303812,-1.357729
gelatinbox_x-,0.8113219,0.9308428,-1.361285
gelatinbox_x-,0.8153691,0.9311104,-1.364828
gelatinbox_x-,0.8196589,0.9311676,-1.368899
gelatinbox_x-,0.8241534,0.9309419,-1.37367
gelatinbox_x-,0.8266585,0.9308962,-1.376654
gelatinbox_x-,0.828606,0.9307666,-1.379061
gelatinbox_x-,0.8302908,0.930403,-1.382074
gelatinbox_x-,0.8317111,0.9296835,-1.385177
gelatinbox_x-,0.8323709,0.9289712,-1.38755
gelatinbox_x-,0.8329401,0.9282852,-1.389815
gelatinbox_x-,0.833266,0.9267949,-1.392897
gelatinbox_x-,0.832644,0.9263847,-1.394342
gelatinbox_x-,0.8316605,0.9258112,-1.395232
gelatinbox_x-,0.8306558,0.9256692,-1.395893
gelatinbox_x-,0.8299992,0.9250823,-1.397419
gelatinbox_x-,0.8289472,0.9245191,-1.39868
gelatinbox_x-,0.8280364,0.9242288,-1.400568
gelatinbox_x-,0.827608,0.9246836,-1.403419
gelatinbox_x-,0.8280734,0.925186,-1.404976
gelatinbox_x-,0.8289471,0.9254003,-1.407407
gelatinbox_x-,0.8302442,0.9252899,-1.410262
gelatinbox_x-,0.8317239,0.9250731,-1.411803
gelatinbox_x-,0.8335032,0.9246393,-1.413574
gelatinbox_x-,0.8356628,0.9241211,-1.414892
gelatinbox_x-,0.8392804,0.9235901,-1.415662
gelatinbox_x-,0.842811,0.9231787,-1.416714
gelatinbox_x-,0.8471208,0.9226145,-1.418315
gelatinbox_x-,0.8520235,0.922165,-1.41951
gelatinbox_x-,0.8570656,0.9221548,-1.420378
gelatinbox_x-,0.8628614,0.9227008,-1.421054
gelatinbox_x-,0.8700702,0.9233956,-1.421734
gelatinbox_x-,0.8795519,0.9240046,-1.421642
gelatinbox_x-,0.885056,0.9242131,-1.421098
gelatinbox_x-,0.8919595,0.9246009,-1.421159
gelatinbox_x-,0.8994989,0.9251055,-1.420833
gelatinbox_x-,0.9064645,0.9254165,-1.421545
gelatinbox_x-,0.9138505,0.9257054,-1.422378
gelatinbox_x-,0.921868,0.925854,-1.422932
gelatinbox_x-,0.9332381,0.9256369,-1.42208
gelatinbox_x-,0.939838,0.9247383,-1.42101
gelatinbox_x-,0.9465629,0.923534,-1.421201
