Scene,Camera X,Camera Y,Camera Z
lego_x+,0.5526878,1.022837,-1.070331
lego_x+,0.5525579,1.022766,-1.070364
lego_x+,0.5454425,1.01993,-1.069094
lego_x+,0.5468674,1.022842,-1.072049
lego_x+,0.5472221,1.022899,-1.072435
lego_x+,0.5477307,1.022892,-1.073197
lego_x+,0.548092,1.022979,-1.073585
lego_x+,0.5484595,1.023136,-1.073927
lego_x+,0.5487991,1.02334,-1.074248
lego_x+,0.5490656,1.023567,-1.07442
lego_x+,0.5492483,1.023732,-1.074426
lego_x+,0.5494552,1.024125,-1.074257
lego_x+,0.5497357,1.024612,-1.074139
lego_x+,0.5501595,1.024891,-1.074121
lego_x+,0.5507007,1.025085,-1.074131
lego_x+,0.5512792,1.025086,-1.074158
lego_x+,0.551764,1.025102,-1.073974
lego_x+,0.5523288,1.025196,-1.073608
lego_x+,0.5532815,1.025386,-1.073202
lego_x+,0.5542129,1.025609,-1.072713
lego_x+,0.5551191,1.025825,-1.072367
lego_x+,0.5561334,1.026007,-1.071754
lego_x+,0.5570359,1.026192,-1.070829
lego_x+,0.5581582,1.026453,-1.070233
lego_x+,0.5596344,1.026574,-1.070191
lego_x+,0.5618665,1.026975,-1.069666
lego_x+,0.5625346,1.026994,-1.069957
lego_x+,0.5638692,1.027076,-1.069399
lego_x+,0.565389,1.027117,-1.06933
lego_x+,0.56666,1.026975,-1.068808
lego_x+,0.5678394,1.026747,-1.068043
lego_x+,0.5689217,1.026494,-1.067443
lego_x+,0.571105,1.025733,-1.066869
lego_x+,0.5717516,1.025389,-1.067289
lego_x+,0.5732187,1.024819,-1.067456
lego_x+,0.5747317,1.024211,-1.067862
lego_x+,0.5764572,1.023567,-1.068796
lego_x+,0.5779376,1.023175,-1.06971
lego_x+,0.5792148,1.022833,-1.070702
lego_x+,0.5803668,1.02232,-1.07205
lego_x+,0.5817272,1.021515,-1.073151
lego_x+,0.5819747,1.021137,-1.074287
lego_x+,0.5825508,1.020583,-1.075279
lego_x+,0.5829569,1.019987,-1.076184
lego_x+,0.5832818,1.019298,-1.077027
lego_x+,0.5836501,1.018548,-1.078073
lego_x+,0.5837749,1.017918,-1.078889
lego_x+,0.5843258,1.016902,-1.080048
lego_x+,0.584327,1.016169,-1.081303
lego_x+,0.5844534,1.015196,-1.082484
lego_x+,0.5844808,1.014268,-1.083619
lego_x+,0.5843409,1.013277,-1.084588
lego_x+,0.5841961,1.012187,-1.085792
lego_x+,0.5841771,1.011031,-1.087629
lego_x+,0.5838652,1.009874,-1.08913
lego_x+,0.5836922,1.008106,-1.091008
lego_x+,0.5829602,1.007421,-1.091856
lego_x+,0.582516,1.006337,-1.09314
lego_x+,0.5819089,1.005207,-1.094605
lego_x+,0.5814219,1.004144,-1.096045
lego_x+,0.5810416,1.003047,-1.097799
lego_x+,0.5805557,1.002079,-1.099398
lego_x+,0.5799423,1.00098,-1.101684
lego_x+,0.5797238,1.000122,-1.10328
lego_x+,0.579506,0.9993352,-1.10462
lego_x+,0.5794597,0.9984584,-1.106143
lego_x+,0.5794124,0.9976333,-1.107478
lego_x+,0.5793772,0.9967813,-1.108659
lego_x+,0.5794815,0.9959024,-1.110187
lego_x+,0.5799958,0.994787,-1.112647
lego_x+,0.5796483,0.994443,-1.113474
lego_x+,0.5799819,0.9941057,-1.11537
lego_x+,0.5805193,0.9939481,-1.117232
lego_x+,0.5809985,0.9938977,-1.119174
lego_x+,0.5817135,0.9940761,-1.121145
lego_x+,0.5826698,0.9941285,-1.123134
lego_x+,0.5836455,0.9940824,-1.125483
lego_x+,0.5855084,0.9938945,-1.129315
lego_x+,0.5865535,0.9940888,-1.13088
lego_x+,0.5883254,0.9941878,-1.133349
lego_x+,0.5903359,0.9940416,-1.136173
lego_x+,0.5921955,0.9939052,-1.138865
lego_x+,0.5942404,0.9939633,-1.141192
lego_x+,0.5969487,0.9943419,-1.144002
lego_x+,0.6009155,0.9948623,-1.148244
lego_x+,0.6031371,0.9954683,-1.15029
lego_x+,0.6069505,0.9962883,-1.15404
lego_x+,0.6107465,0.9968995,-1.158148
lego_x+,0.61477,0.997192,-1.162594
lego_x+,0.6194338,0.9970165,-1.168247
lego_x+,0.6236147,0.9965996,-1.17363
lego_x+,0.6276838,0.9962912,-1.179269
lego_x+,0.6335112,0.9960051,-1.18728
lego_x+,0.635789,0.9963512,-1.19119
lego_x+,0.6394762,0.9966959,-1.196921
lego_x+,0.643074,0.9971398,-1.202854
lego_x+,0.646347,0.9973794,-1.208748
lego_x+,0.6493958,0.9975532,-1.214691
lego_x+,0.6525698,0.9977089,-1.220959
lego_x+,0.6562373,0.9976993,-1.228871
lego_x+,0.6575308,0.9975973,-1.232431
lego_x+,0.6597122,0.9975725,-1.238339
lego_x+,0.6615292,0.9976725,-1.243239
lego_x+,0.6634678,0.9977646,-1.24843
lego_x+,0.6647332,0.997822,-1.252604
lego_x+,0.666052,0.997781,-1.256959
lego_x+,0.6671495,0.9977017,-1.260634
lego_x+,0.6686474,0.9972199,-1.265998
lego_x+,0.6695865,0.9969033,-1.269077
lego_x+,0.6703921,0.9964549,-1.272937
lego_x+,0.6711561,0.996017,-1.276355
lego_x+,0.6718675,0.9956568,-1.279815
lego_x+,0.6720652,0.9953659,-1.282574
lego_x+,0.6726476,0.9950094,-1.285883
lego_x+,0.6728437,0.9946233,-1.289267
lego_x+,0.673106,0.9944214,-1.291147
lego_x+,0.6733325,0.9943452,-1.293727
lego_x+,0.6735584,0.994463,-1.296296
lego_x+,0.6740189,0.9946499,-1.29935
lego_x+,0.6742716,0.9948901,-1.301992
lego_x+,0.6742668,0.9950264,-1.304067
lego_x+,0.6742111,0.9951125,-1.305942
lego_x+,0.6739505,0.9952576,-1.30808
lego_x+,0.6738684,0.9952781,-1.308955
lego_x+,0.6738637,0.9953089,-1.311017
lego_x+,0.6736826,0.9955207,-1.312574
lego_x+,0.6736497,0.9958987,-1.314527
lego_x+,0.6734593,0.9965372,-1.316166
lego_x+,0.6730511,0.9971451,-1.317385
lego_x+,0.672138,0.9980418,-1.318781
lego_x+,0.6719257,0.9983125,-1.319495
lego_x+,0.671327,0.9988457,-1.32054
lego_x+,0.6703222,0.9993843,-1.320786
lego_x+,0.669472,1.000086,-1.321383
lego_x+,0.6688201,1.000789,-1.322179
lego_x+,0.6681439,1.00156,-1.322836
lego_x+,0.6670156,1.002423,-1.322774
lego_x+,0.6659693,1.003496,-1.323461
lego_x+,0.6655836,1.003871,-1.323556
lego_x+,0.6649886,1.004592,-1.324142
lego_x+,0.6643437,1.005316,-1.324288
lego_x+,0.6638696,1.006102,-1.324641
lego_x+,0.6630642,1.00699,-1.324746
lego_x+,0.6622564,1.007857,-1.32497
lego_x+,0.6609316,1.009055,-1.325239
lego_x+,0.6606818,1.009567,-1.325703
lego_x+,0.6599618,1.010417,-1.326168
lego_x+,0.6588844,1.011408,-1.325943
lego_x+,0.6581293,1.012267,-1.326369
lego_x+,0.6573711,1.012884,-1.326607
lego_x+,0.6560679,1.013584,-1.325937
lego_x+,0.6548052,1.014248,-1.32489
lego_x+,0.6534515,1.015149,-1.324366
lego_x+,0.6534008,1.015502,-1.325179
lego_x+,0.6530522,1.016158,-1.325841
lego_x+,0.6522042,1.016793,-1.325727
lego_x+,0.6247723,1.019331,-1.273869
lego_x+,0.6200422,1.020025,-1.264598
lego_x+,0.6206191,1.01978,-1.266131
lego_x+,0.6200529,1.019305,-1.265461
lego_x+,0.6224244,1.018602,-1.270685
lego_x+,0.6236128,1.017549,-1.273807
lego_x+,0.6250494,1.01649,-1.277681
lego_x+,0.6259697,1.015252,-1.280728
lego_x+,0.6274267,1.013958,-1.284768
lego_x+,0.6301246,1.012746,-1.291551
lego_x+,0.6320569,1.011661,-1.296589
lego_x+,0.6357985,1.010398,-1.305529
lego_x+,0.6390134,1.00905,-1.312617
lego_x+,0.6413879,1.007976,-1.317757
lego_x+,0.6447751,1.006117,-1.324643
