Scene,Camera X,Camera Y,Camera Z
mustardbottle_y-,0.5746616,1.025049,-0.7627777
mustardbottle_y-,0.5747383,1.02502,-0.7629783
mustardbottle_y-,0.5741093,1.025477,-0.7627959
mustardbottle_y-,0.5744809,1.026328,-0.7626737
mustardbottle_y-,0.574746,1.027866,-0.7624844
mustardbottle_y-,0.5749862,1.02869,-0.7627352
mustardbottle_y-,0.5752316,1.029918,-0.7628284
mustardbottle_y-,0.5754247,1.031838,-0.7624938
mustardbottle_y-,0.5754538,1.032666,-0.7623301
mustardbottle_y-,0.5761311,1.034361,-0.7626039
mustardbottle_y-,0.5767402,1.035845,-0.7630078
mustardbottle_y-,0.5771539,1.036858,-0.7633985
mustardbottle_y-,0.5777571,1.038332,-0.7638236
mustardbottle_y-,0.578481,1.039601,-0.764383
mustardbottle_y-,0.5792633,1.040637,-0.7648341
mustardbottle_y-,0.5801925,1.041268,-0.7654568
mustardbottle_y-,0.5815135,1.041637,-0.7660117
mustardbottle_y-,0.5835,1.041782,-0.7660961
mustardbottle_y-,0.585976,1.041798,-0.7660863
mustardbottle_y-,0.590591,1.04169,-0.7650851
mustardbottle_y-,0.59614,1.041373,-0.7645168
mustardbottle_y-,0.6034711,1.041822,-0.7650021
mustardbottle_y-,0.607551,1.042441,-0.7656353
mustardbottle_y-,0.6112477,1.042641,-0.7669579
mustardbottle_y-,0.614451,1.043156,-0.7678016
mustardbottle_y-,0.617681,1.043743,-0.7687012
mustardbottle_y-,0.6199331,1.044533,-0.7700137
mustardbottle_y-,0.6220908,1.04546,-0.7712821
mustardbottle_y-,0.6242571,1.046587,-0.7729334
mustardbottle_y-,0.6259807,1.047491,-0.7738196
mustardbottle_y-,0.6279307,1.048799,-0.7745774
mustardbottle_y-,0.6292031,1.049667,-0.7753774
mustardbottle_y-,0.6303717,1.050118,-0.7760033
mustardbottle_y-,0.6318641,1.050375,-0.7766873
mustardbottle_y-,0.6333063,1.050331,-0.7770491
mustardbottle_y-,0.6353078,1.050536,-0.7769748
mustardbottle_y-,0.6362084,1.05081,-0.7772986
mustardbottle_y-,0.6374119,1.051432,-0.7772737
mustardbottle_y-,0.6389139,1.052517,-0.7772698
mustardbottle_y-,0.6402211,1.053545,-0.7775337
mustardbottle_y-,0.6415384,1.054379,-0.7777546
mustardbottle_y-,0.6427848,1.055587,-0.7779609
mustardbottle_y-,0.6437001,1.05712,-0.7784038
mustardbottle_y-,0.6453292,1.063314,-0.7791633
mustardbottle_y-,0.6452839,1.06671,-0.7802915
mustardbottle_y-,0.645507,1.073898,-0.7821868
mustardbottle_y-,0.646062,1.080768,-0.7852771
mustardbottle_y-,0.646533,1.085521,-0.7882487
mustardbottle_y-,0.647027,1.092218,-0.792785
mustardbottle_y-,0.6479579,1.09765,-0.797314
mustardbottle_y-,0.6484044,1.099422,-0.7998738
mustardbottle_y-,0.6491027,1.101552,-0.802533
mustardbottle_y-,0.6499161,1.104014,-0.8051355
mustardbottle_y-,0.6508266,1.105134,-0.8075608
mustardbottle_y-,0.6520094,1.105456,-0.8099619
