Scene,Camera X,Camera Y,Camera Z
crackerbox_x+,0.7037163,0.9708312,-0.8660302
crackerbox_x+,0.7071398,0.9717785,-0.8647126
crackerbox_x+,0.7749399,0.9963093,-0.8371251
crackerbox_x+,0.7770128,0.9957188,-0.8322322
crackerbox_x+,0.7790623,0.9947725,-0.8286424
crackerbox_x+,0.7810467,0.9942361,-0.8268119
crackerbox_x+,0.7824822,0.993956,-0.8256717
crackerbox_x+,0.7837345,0.993545,-0.8245648
crackerbox_x+,0.7850878,0.9931369,-0.8237951
crackerbox_x+,0.7864032,0.9929157,-0.8234334
crackerbox_x+,0.787824,0.992914,-0.823131
crackerbox_x+,0.7891501,0.9928794,-0.8231282
crackerbox_x+,0.7902659,0.9930442,-0.8231457
crackerbox_x+,0.791709,0.992963,-0.8236525
crackerbox_x+,0.7929579,0.9928696,-0.8241743
crackerbox_x+,0.7940375,0.9926694,-0.8246026
crackerbox_x+,0.7951369,0.9922583,-0.824986
crackerbox_x+,0.7961838,0.9917194,-0.8253583
crackerbox_x+,0.7974043,0.991187,-0.8259881
crackerbox_x+,0.7987403,0.9906823,-0.8266324
crackerbox_x+,0.7997591,0.990411,-0.826979
crackerbox_x+,0.8007644,0.9903459,-0.8274294
crackerbox_x+,0.8017513,0.990261,-0.8281172
crackerbox_x+,0.8025201,0.9900516,-0.8286468
crackerbox_x+,0.8035222,0.9900231,-0.8294525
crackerbox_x+,0.8053713,0.9896367,-0.8311867
crackerbox_x+,0.8062586,0.9892504,-0.8320775
crackerbox_x+,0.8070679,0.9889793,-0.8328839
crackerbox_x+,0.8078589,0.9885018,-0.833742
crackerbox_x+,0.8085921,0.9878662,-0.8346585
crackerbox_x+,0.8089157,0.986845,-0.8350688
crackerbox_x+,0.8092856,0.9848456,-0.8358432
crackerbox_x+,0.8093584,0.9836043,-0.8363123
crackerbox_x+,0.8090897,0.9821969,-0.8369352
crackerbox_x+,0.8083328,0.9811392,-0.8374496
crackerbox_x+,0.8073305,0.9803639,-0.8381238
crackerbox_x+,0.8062447,0.9798411,-0.8390011
crackerbox_x+,0.8047096,0.9792715,-0.8404678
crackerbox_x+,0.8026276,0.9782826,-0.8424052
crackerbox_x+,0.8007333,0.9771582,-0.8450075
crackerbox_x+,0.7990244,0.9761903,-0.8472552
crackerbox_x+,0.7971063,0.9752732,-0.8498046
crackerbox_x+,0.7956247,0.9745254,-0.8527377
crackerbox_x+,0.7942297,0.9739467,-0.8559802
crackerbox_x+,0.7923996,0.973438,-0.859453
crackerbox_x+,0.7906812,0.9729041,-0.8643013
crackerbox_x+,0.7890179,0.9724772,-0.8685945
crackerbox_x+,0.7874175,0.9719676,-0.8726772
crackerbox_x+,0.7857458,0.9714867,-0.8773628
crackerbox_x+,0.7840205,0.9711166,-0.8816782
crackerbox_x+,0.7816669,0.970604,-0.8866692
crackerbox_x+,0.7795064,0.9698106,-0.8918552
crackerbox_x+,0.7763116,0.968564,-0.8989173
crackerbox_x+,0.7732674,0.9673691,-0.9047514
crackerbox_x+,0.7707644,0.9659256,-0.9102916
crackerbox_x+,0.7681522,0.9651171,-0.9160337
crackerbox_x+,0.7655858,0.9649928,-0.9208543
crackerbox_x+,0.7630247,0.9649005,-0.9261473
crackerbox_x+,0.7608894,0.9644498,-0.932215
crackerbox_x+,0.758016,0.9637137,-0.9408839
crackerbox_x+,0.7559726,0.963264,-0.9478399
crackerbox_x+,0.7543092,0.9629596,-0.9539325
crackerbox_x+,0.7528409,0.9628041,-0.9602529
crackerbox_x+,0.7516655,0.9626802,-0.9672087
crackerbox_x+,0.7510781,0.9624913,-0.9740957
crackerbox_x+,0.750498,0.9623275,-0.9803792
crackerbox_x+,0.7501006,0.9621593,-0.9894048
crackerbox_x+,0.7499169,0.9619439,-0.9963601
crackerbox_x+,0.7496796,0.9615907,-1.002857
crackerbox_x+,0.7497375,0.9614117,-1.009332
crackerbox_x+,0.7497767,0.9615167,-1.015466
crackerbox_x+,0.7502661,0.9617384,-1.021753
crackerbox_x+,0.7511251,0.9617721,-1.0285
crackerbox_x+,0.7523405,0.9617622,-1.036817
crackerbox_x+,0.7539657,0.9614733,-1.043614
crackerbox_x+,0.7553932,0.9612354,-1.04906
crackerbox_x+,0.7570686,0.9607883,-1.054665
crackerbox_x+,0.7589734,0.9602734,-1.060342
crackerbox_x+,0.7609853,0.9598446,-1.065695
crackerbox_x+,0.7630195,0.9593308,-1.071117
crackerbox_x+,0.7657042,0.9586816,-1.078184
crackerbox_x+,0.7689533,0.9580241,-1.085278
crackerbox_x+,0.7716498,0.9576353,-1.090889
crackerbox_x+,0.7741337,0.9573258,-1.095824
crackerbox_x+,0.777402,0.9570709,-1.101208
crackerbox_x+,0.7812578,0.9565036,-1.106423
crackerbox_x+,0.7855836,0.9561904,-1.111494
crackerbox_x+,0.7927862,0.9557246,-1.118731
crackerbox_x+,0.7999039,0.9552619,-1.124885
crackerbox_x+,0.805586,0.9547879,-1.128777
crackerbox_x+,0.8129658,0.954145,-1.133469
crackerbox_x+,0.8211102,0.9532208,-1.137994
crackerbox_x+,0.8303836,0.9520522,-1.143163
crackerbox_x+,0.8398336,0.9511419,-1.148203
crackerbox_x+,0.8501403,0.9500972,-1.153015
crackerbox_x+,0.8652635,0.9491776,-1.160664
crackerbox_x+,0.8774431,0.9484382,-1.165445
crackerbox_x+,0.8905478,0.9474179,-1.170523
crackerbox_x+,0.9021757,0.9466337,-1.174664
crackerbox_x+,0.9142975,0.9461937,-1.178456
crackerbox_x+,0.9296141,0.9459064,-1.184153
crackerbox_x+,0.9421067,0.9464569,-1.188029
crackerbox_x+,0.9534082,0.9470537,-1.192065
crackerbox_x+,0.9634967,0.9476238,-1.195567
crackerbox_x+,0.9726583,0.948137,-1.198425
crackerbox_x+,0.980352,0.9484845,-1.200663
crackerbox_x+,0.9870635,0.9489278,-1.202458
crackerbox_x+,0.9941548,0.9493457,-1.205208
crackerbox_x+,0.9993785,0.9497869,-1.207019
